accx,accy,accz
0.9836,0.0699,-0.1795
0.9836,0.0699,-0.1795
0.9816,0.0718,-0.1756
0.9797,0.0699,-0.1814
0.9856,0.0778,-0.1795
0.9778,0.0758,-0.1776
0.9816,0.068,-0.1795
0.9797,0.068,-0.1776
0.9856,0.0758,-0.1795
0.9797,0.0758,-0.1736
0.9797,0.0699,-0.1736
0.9836,0.068,-0.1814
0.9816,0.0718,-0.1795
0.9797,0.0699,-0.1814
0.9836,0.0718,-0.1756
0.9816,0.0699,-0.1756
0.9816,0.0739,-0.1814
0.9816,0.0699,-0.1678
0.9778,0.0699,-0.1814
0.9816,0.0739,-0.1756
0.9816,0.0739,-0.1756
0.9797,0.0797,-0.1834
0.9758,0.0699,-0.1795
0.9836,0.0718,-0.1697
0.9816,0.0718,-0.1814
0.9816,0.0718,-0.1814
0.9816,0.0739,-0.1814
0.9816,0.068,-0.1736
0.9856,0.068,-0.1814
0.9816,0.0718,-0.1776
0.9797,0.0739,-0.1776
0.9816,0.068,-0.1795
0.9856,0.068,-0.1776
0.9758,0.068,-0.1776
0.9778,0.0758,-0.1814
0.9816,0.0718,-0.1814
0.9778,0.0699,-0.1834
0.9797,0.0739,-0.1795
0.9856,0.068,-0.1795
0.9816,0.068,-0.1814
0.9816,0.068,-0.1814
0.9778,0.0699,-0.1795
0.9797,0.066,-0.1795
0.9816,0.0718,-0.1776
0.9778,0.068,-0.1776
0.9778,0.0699,-0.1795
0.9797,0.0699,-0.1736
0.9797,0.068,-0.1736
0.9836,0.0699,-0.1795
0.9797,0.066,-0.1795
0.9778,0.0718,-0.1756
0.9836,0.0739,-0.1776
0.9797,0.0739,-0.1756
0.9778,0.0699,-0.1795
0.9836,0.0718,-0.1756
0.9836,0.0718,-0.1756
0.9816,0.0699,-0.1736
0.9797,0.0739,-0.1776
0.9758,0.0718,-0.1814
0.9758,0.0699,-0.1776
0.9758,0.0699,-0.1776
0.9778,0.0718,-0.1795
0.9836,0.0718,-0.1795
0.9797,0.0718,-0.1795
0.9778,0.0718,-0.1834
0.9778,0.0718,-0.1834
0.9797,0.0699,-0.1834
0.9836,0.0739,-0.1756
0.9778,0.0758,-0.1814
0.9778,0.0778,-0.1853
0.9778,0.0778,-0.1853
0.9778,0.0718,-0.1776
0.9778,0.0641,-0.1853
0.9816,0.068,-0.1814
0.9836,0.066,-0.1872
0.9778,0.068,-0.1872
0.9816,0.0641,-0.1853
0.9797,0.066,-0.1834
0.9797,0.068,-0.1893
0.9778,0.0699,-0.1872
0.9758,0.0699,-0.1834
0.9797,0.068,-0.1872
0.9797,0.068,-0.1814
0.9816,0.068,-0.1834
0.9836,0.066,-0.1814
0.9797,0.066,-0.1872
0.9778,0.0641,-0.1834
0.9797,0.068,-0.1853
0.9836,0.066,-0.1853
0.9758,0.068,-0.1776
0.9778,0.0621,-0.1872
0.9778,0.0641,-0.1834
0.9836,0.068,-0.1776
0.9816,0.0718,-0.1872
0.9816,0.0718,-0.1834
0.9797,0.0699,-0.1795
0.9797,0.0718,-0.1756
0.9797,0.0718,-0.1814
0.9816,0.0758,-0.1795
0.9797,0.0718,-0.1756
0.9797,0.0758,-0.1716
0.9778,0.0739,-0.1756
0.9797,0.0718,-0.1776
0.9836,0.0739,-0.1756
0.9816,0.0758,-0.1756
0.9797,0.0758,-0.1814
0.9797,0.0718,-0.1795
0.9797,0.0739,-0.1697
0.9778,0.0718,-0.1736
0.9778,0.0718,-0.1736
0.9836,0.0739,-0.1736
0.9778,0.0699,-0.1756
0.9778,0.0718,-0.1736
0.9836,0.0739,-0.1776
0.9836,0.0739,-0.1776
0.9797,0.0718,-0.1736
0.9797,0.0718,-0.1716
0.9778,0.0778,-0.1736
0.9816,0.0758,-0.1756
0.9816,0.0758,-0.1756
0.9856,0.0739,-0.1736
0.9856,0.0718,-0.1736
0.9836,0.0718,-0.1716
0.9797,0.0718,-0.1756
0.9876,0.068,-0.1716
0.9797,0.0699,-0.1736
0.9758,0.066,-0.1756
0.9778,0.0718,-0.1736
0.9816,0.0699,-0.1756
0.9836,0.0739,-0.1776
0.9816,0.068,-0.1795
0.9816,0.0718,-0.1716
0.9778,0.0718,-0.1756
0.9816,0.0778,-0.1736
0.9836,0.0718,-0.1736
0.9816,0.0641,-0.1716
0.9778,0.0699,-0.1736
0.9797,0.0739,-0.1697
0.9797,0.0739,-0.1716
0.9836,0.0699,-0.1736
0.9816,0.0739,-0.1716
0.9836,0.0718,-0.1776
0.9797,0.066,-0.1716
0.9797,0.066,-0.1716
0.9797,0.0718,-0.1716
0.9816,0.0699,-0.1736
0.9797,0.0699,-0.1776
0.9816,0.0699,-0.1756
0.9797,0.0718,-0.1814
0.9816,0.0718,-0.1736
0.9836,0.0699,-0.1736
0.9816,0.0739,-0.1795
0.9758,0.0739,-0.1814
0.9758,0.0739,-0.1814
0.9797,0.0739,-0.1756
0.9797,0.0718,-0.1795
0.9816,0.0699,-0.1756
0.9778,0.0718,-0.1776
0.9797,0.0718,-0.1795
0.9797,0.0718,-0.1795
0.9797,0.0758,-0.1776
0.9836,0.0718,-0.1814
0.9836,0.0739,-0.1795
0.9778,0.0718,-0.1756
0.9778,0.0718,-0.1756
0.9758,0.0699,-0.1814
0.9836,0.068,-0.1834
0.9816,0.0699,-0.1736
0.9836,0.0699,-0.1795
0.9816,0.0699,-0.1814
0.9797,0.068,-0.1756
0.9816,0.0739,-0.1716
0.9816,0.0778,-0.1814
0.9797,0.0739,-0.1776
0.9816,0.068,-0.1814
0.9816,0.0699,-0.1756
0.9816,0.0718,-0.1814
0.9816,0.0739,-0.1776
0.9778,0.0739,-0.1814
0.9816,0.0758,-0.1814
0.9836,0.0739,-0.1834
0.9816,0.0739,-0.1814
0.9778,0.0718,-0.1736
0.9816,0.0758,-0.1814
0.9797,0.0739,-0.1776
0.9797,0.0718,-0.1814
0.9797,0.0718,-0.1853
0.9836,0.0758,-0.1834
0.9797,0.0718,-0.1795
0.9816,0.0739,-0.1795
0.9778,0.0699,-0.1814
0.9797,0.0758,-0.1814
0.9816,0.068,-0.1853
0.9816,0.068,-0.1853
0.9816,0.0718,-0.1814
0.9797,0.0718,-0.1853
0.9778,0.0718,-0.1795
0.9836,0.0718,-0.1893
0.9836,0.0718,-0.1893
0.9816,0.0718,-0.1756
0.9778,0.0699,-0.1853
0.9816,0.0699,-0.1893
0.9816,0.0699,-0.1853
0.9778,0.0699,-0.1814
0.9797,0.0718,-0.1893
0.9797,0.066,-0.1872
0.9758,0.0718,-0.1872
0.9758,0.0718,-0.1872
0.9758,0.0718,-0.1834
0.9778,0.068,-0.1834
0.9778,0.0718,-0.1872
0.9739,0.066,-0.1893
0.9739,0.066,-0.1893
0.9758,0.068,-0.1912
0.9797,0.0699,-0.1932
0.9758,0.066,-0.1853
0.9778,0.068,-0.1872
0.9778,0.0718,-0.1912
0.9836,0.0699,-0.1893
0.9797,0.0699,-0.1932
0.9836,0.068,-0.1872
0.9816,0.0699,-0.1872
0.9778,0.068,-0.1932
0.9778,0.068,-0.1932
0.9758,0.0699,-0.1932
0.9778,0.0718,-0.1872
0.9797,0.068,-0.1853
0.9816,0.0718,-0.1853
0.9758,0.066,-0.1932
0.9797,0.066,-0.1893
0.9816,0.0641,-0.1872
0.9797,0.0718,-0.1853
0.9816,0.0718,-0.1814
0.9816,0.0718,-0.1814
0.9778,0.066,-0.1872
0.9797,0.0699,-0.1872
0.9739,0.068,-0.1912
0.9739,0.068,-0.1912
0.9836,0.068,-0.1853
0.9797,0.066,-0.1834
0.9816,0.0699,-0.1893
0.9816,0.068,-0.1814
0.9758,0.068,-0.1853
0.9758,0.068,-0.1853
0.9797,0.068,-0.1872
0.9797,0.068,-0.1776
0.9816,0.068,-0.1814
0.9778,0.066,-0.1853
0.9816,0.0718,-0.1853
0.9778,0.0699,-0.1834
0.9816,0.068,-0.1834
0.9816,0.0699,-0.1776
0.9797,0.068,-0.1795
0.9797,0.068,-0.1795
0.9797,0.0699,-0.1853
0.9797,0.0699,-0.1834
0.9778,0.068,-0.1814
0.9797,0.066,-0.1776
0.9797,0.066,-0.1776
0.9758,0.0699,-0.1776
0.9797,0.068,-0.1776
0.9797,0.068,-0.1834
0.9797,0.0718,-0.1814
0.9797,0.068,-0.1756
0.9816,0.0699,-0.1834
0.9797,0.068,-0.1834
0.9797,0.0621,-0.1795
0.9797,0.0699,-0.1795
0.9836,0.0699,-0.1814
0.9816,0.068,-0.1814
0.9797,0.0718,-0.1795
0.9816,0.068,-0.1776
0.9778,0.0699,-0.1834
0.9816,0.068,-0.1853
0.9836,0.066,-0.1814
0.9797,0.0699,-0.1814
0.9816,0.0718,-0.1834
0.9797,0.0699,-0.1776
0.9778,0.0718,-0.1776
0.9778,0.0739,-0.1834
0.9797,0.0739,-0.1834
0.9836,0.0758,-0.1814
0.9816,0.0758,-0.1795
0.9758,0.0718,-0.1853
0.9797,0.0758,-0.1853
0.9797,0.0739,-0.1834
0.9778,0.0739,-0.1872
0.9778,0.068,-0.1912
0.9836,0.0699,-0.1853
0.9797,0.0718,-0.1932
0.9758,0.0797,-0.1853
0.9797,0.0758,-0.1893
0.9797,0.0758,-0.1893
0.9797,0.0739,-0.1834
0.9778,0.0739,-0.1872
0.9739,0.0739,-0.1932
0.9778,0.0739,-0.1932
0.9778,0.0739,-0.1932
0.9758,0.0739,-0.1932
0.9719,0.0718,-0.197
0.9758,0.0758,-0.1951
0.9719,0.0758,-0.1912
0.9739,0.0758,-0.197
0.9739,0.0758,-0.197
0.9797,0.0778,-0.1932
0.9739,0.0699,-0.197
0.9758,0.0739,-0.1872
0.9797,0.0718,-0.1872
0.968,0.0758,-0.1951
0.9719,0.0718,-0.1912
0.9758,0.0718,-0.1872
0.9739,0.0758,-0.1912
0.9797,0.0758,-0.1951
0.9797,0.0758,-0.1951
0.9699,0.0778,-0.1912
0.9699,0.0758,-0.1932
0.9739,0.0797,-0.1893
0.9719,0.068,-0.1912
0.968,0.066,-0.1951
0.9758,0.0621,-0.201
0.9797,0.0562,-0.1932
0.9778,0.0485,-0.1893
0.9719,0.0426,-0.1736
0.9719,0.0426,-0.1736
0.9816,0.0328,-0.1834
0.9876,0.0269,-0.1893
0.9778,0.0015,-0.1697
0.9778,0.0015,-0.1697
0.9934,0.0094,-0.1502
0.9993,0.0113,-0.1423
1.0149,0.0171,-0.1639
0.9934,0.0035,-0.1541
0.9914,0.0015,-0.1462
0.9895,0.0035,-0.1267
