time,gFx,gFy,gFz,TgF
2.627610,0.0555,0.8086,0.3089,0.87
2.664376,0.0731,0.8222,0.2640,0.87
2.681939,-0.0539,0.8007,0.1643,0.82
2.700514,-0.1535,0.8691,0.1546,0.90
2.712345,-0.1769,0.8691,0.1018,0.89
2.728634,-0.1281,0.8496,0.1115,0.87
2.760768,-0.1203,0.9375,0.0432,0.95
2.778274,-0.0383,0.8906,0.3148,0.95
2.801203,0.0203,0.7578,0.0705,0.76
2.809748,-0.0187,0.7089,0.0256,0.71
2.843911,0.0750,0.6346,-0.0896,0.65
2.860296,0.1551,0.6034,-0.3730,0.73
2.876651,0.2274,0.5936,-0.8439,1.06
2.898447,0.2509,0.7909,-1.3148,1.55
2.927196,0.2529,0.9160,0.0216,0.95
2.944550,0.1453,1.0059,0.1662,1.03
2.960579,-0.0187,1.1192,-0.0681,1.12
2.976158,-0.0930,0.9004,-0.0251,0.91
2.999014,-0.2453,0.8887,-0.0134,0.92
3.027196,-0.5287,1.0469,-0.4706,1.26
3.043688,-0.5071,2.2897,-0.4471,2.39
3.063616,-0.2472,1.7328,0.4848,1.82
3.077792,-0.3254,1.5491,-0.6972,1.73
3.098438,-0.0519,1.0645,-0.1834,1.08
3.126331,-0.2160,0.8105,-0.1521,0.85
3.142801,-0.1887,0.7382,-0.2030,0.79
3.159774,-0.2199,0.7909,-0.1697,0.84
3.176035,-0.2219,0.8925,-0.2030,0.94
3.197974,-0.1887,0.9278,-0.1736,0.96
3.226814,-0.1985,0.9218,-0.1795,0.96
3.241817,-0.2219,0.9082,-0.1990,0.96
3.258968,-0.2239,0.8945,-0.1951,0.94
3.296965,-0.1945,0.9004,-0.1795,0.94
3.307142,-0.1086,0.8496,-0.1697,0.87
3.325813,-0.2180,0.8710,-0.1756,0.91
3.345311,-0.2239,0.9101,-0.2459,0.97
3.374346,-0.2316,0.9434,-0.1736,0.99
3.392205,-0.2884,0.8906,-0.3944,1.02
3.413015,-0.1965,0.8906,-0.1189,0.92
3.422087,-0.1945,0.8925,-0.0994,0.92
3.442163,-0.1906,0.9082,-0.2147,0.95
3.474249,-0.2239,0.9160,-0.1013,0.95
3.491512,-0.2786,0.9551,-0.1306,1.00
3.514552,-0.2551,0.9746,-0.1658,1.02
3.532678,-0.1985,0.9316,-0.1267,0.96
3.557363,-0.1769,0.8925,-0.1052,0.92
3.574098,-0.1848,0.9023,-0.1013,0.93
3.590631,-0.2023,0.9199,-0.0935,0.95
3.612202,-0.2395,0.9511,-0.1443,0.99
3.638771,-0.2160,0.9707,-0.1443,1.00
3.657165,-0.1867,0.9765,-0.1326,1.00
3.674405,-0.1652,0.9649,-0.1052,0.98
3.711477,-0.1945,0.9278,-0.1033,0.95
3.713036,-0.2043,0.9180,-0.1071,0.95
3.738119,-0.2258,0.9141,-0.0975,0.95
3.755136,-0.2160,0.9121,-0.0720,0.94
3.773419,-0.2180,0.8906,-0.0779,0.92
3.813190,-0.2493,0.8925,-0.0740,0.93
3.821456,-0.2590,0.8925,-0.0642,0.93
3.838958,-0.2453,0.9101,-0.0798,0.95
3.854739,-0.2219,0.9278,-0.0701,0.96
3.895299,-0.2434,0.9629,-0.1071,1.00
3.902610,-0.2726,0.9688,-0.1658,1.02
3.921709,-0.3176,0.9414,-0.2498,1.02
3.938358,-0.3020,0.9023,-0.3065,1.00
3.956614,-0.2668,0.8906,-0.3045,0.98
3.987048,-0.2649,0.9238,-0.2635,1.00
4.010186,-0.3020,0.8887,-0.2733,0.98
4.021731,-0.3138,0.8593,-0.2694,0.95
4.037976,-0.3333,0.8477,-0.2713,0.95
4.071520,-0.3567,0.8945,-0.3065,1.01
4.086810,-0.3529,0.9141,-0.2850,1.02
4.115922,-0.2805,0.8789,-0.2576,0.96
4.119146,-0.2805,0.8789,-0.2576,0.96
4.154136,-0.2434,0.8163,-0.2244,0.88
4.174001,-0.2395,0.8144,-0.2615,0.89
4.186089,-0.2434,0.8379,-0.2752,0.91
4.207858,-0.2316,0.8671,-0.2713,0.94
4.236839,-0.2356,0.8573,-0.2733,0.93
4.253342,-0.2453,0.8319,-0.2771,0.91
4.270232,-0.2453,0.8124,-0.2771,0.89
4.285888,-0.2453,0.7909,-0.2674,0.87
4.307711,-0.2590,0.7968,-0.2635,0.88
4.335877,-0.2884,0.8086,-0.2694,0.90
4.353305,-0.3157,0.8105,-0.2771,0.91
4.370352,-0.3371,0.8065,-0.2752,0.92
4.386020,-0.3548,0.7812,-0.2694,0.90
4.414197,-0.3606,0.7597,-0.2440,0.88
4.435909,-0.3880,0.7636,-0.2263,0.89
4.452776,-0.4153,0.7753,-0.2263,0.91
4.468821,-0.4407,0.7753,-0.2186,0.92
4.486039,-0.4740,0.7753,-0.2068,0.93
4.524030,-0.5169,0.7264,-0.1580,0.91
4.533255,-0.5071,0.7069,-0.1365,0.88
4.551897,-0.5013,0.7010,-0.1306,0.87
4.568102,-0.4603,0.7343,-0.1483,0.88
4.601028,-0.3529,0.8144,-0.1345,0.90
4.628996,-0.3724,0.9511,-0.0212,1.02
4.632420,-0.3762,0.9609,0.0021,1.03
4.649748,-0.4134,1.0273,0.1194,1.11
4.684357,-0.6381,1.1974,-0.2811,1.39
4.700698,-0.2610,1.1290,-0.2987,1.20
4.727458,0.1532,1.1856,-0.0114,1.20
4.732340,0.1747,1.2071,-0.0095,1.22
4.749548,0.0906,1.2110,-0.0212,1.21
4.783910,-0.2023,1.0528,-0.1814,1.09
4.800435,-0.1906,0.9629,-0.2224,1.01
4.821679,-0.0793,0.9218,-0.1013,0.93
4.832741,-0.0890,0.9101,-0.0564,0.92
4.865652,-0.2395,0.8906,-0.0270,0.92
4.883712,-0.3274,0.8593,-0.0525,0.92
4.899623,-0.3352,0.8535,-0.1150,0.92
4.920912,-0.3371,0.8671,-0.1229,0.94
4.949298,-0.3117,0.8593,-0.0838,0.92
4.965340,-0.2766,0.8535,-0.0896,0.90
4.981459,-0.2610,0.8340,-0.0994,0.88
5.002559,-0.2083,0.7753,-0.0564,0.80
5.016221,-0.2004,0.7674,-0.0388,0.79
5.048680,-0.2278,0.7695,-0.0270,0.80
5.064454,-0.2649,0.7714,-0.0290,0.82
5.080593,-0.3157,0.7558,-0.0134,0.82
5.110156,-0.4388,0.7909,-0.0095,0.90
5.132034,-0.4622,0.8144,-0.0603,0.94
