time,gFx,gFy,gFz,TgF
18.829702,0.7022,-0.1762,-0.2263,0.76
18.847768,0.6339,-0.1996,-0.1385,0.68
18.867886,0.5987,-0.1137,-0.1345,0.62
18.899604,0.6143,-0.0629,-0.1502,0.64
18.899826,0.6143,-0.0629,-0.1502,0.64
18.929386,0.5557,-0.0355,-0.1853,0.59
18.946849,0.585,-0.0648,-0.2107,0.63
18.967229,0.7648,-0.0531,-0.1385,0.78
18.997506,0.9211,0.0543,-0.0759,0.93
19.011521,0.8781,0.0836,-0.0877,0.89
19.02904,0.7629,0.0543,-0.115,0.77
19.047001,0.714,-0.0394,-0.1541,0.73
19.066033,0.8039,-0.0863,-0.2186,0.84
19.095059,0.8136,-0.1528,-0.2635,0.87
19.110848,0.841,-0.0921,-0.0838,0.85
19.129979,1.0442,0.1715,0.2288,1.08
19.143836,1.2806,0.4236,0.3323,1.39
19.168583,1.6616,0.2536,0.3519,1.72
19.200618,1.6343,-0.8366,-0.5859,1.93
19.21056,1.9,-0.9851,-0.4374,2.18
19.227508,1.9352,-0.8268,-0.5116,2.17
19.244679,1.4331,-0.4575,-0.5742,1.61
19.265395,1.0598,-0.1078,-0.2459,1.09
19.295289,1.2435,-0.0375,-0.0388,1.24
19.310959,1.2377,-0.0238,0.008,1.24
19.326903,1.0617,-0.0179,0.0549,1.06
19.370024,0.7511,0.0406,0.092,0.76
19.370321,0.7511,0.0406,0.092,0.76
19.397558,0.6416,-0.0355,-0.0349,0.64
19.410058,0.6085,-0.096,-0.115,0.63
19.427053,0.6456,-0.1664,-0.1248,0.68
19.465354,0.6456,-0.2015,-0.1229,0.69
19.496108,0.5128,-0.1879,-0.2811,0.61
19.496443,0.5166,-0.1996,-0.2889,0.62
19.508639,0.5987,-0.2524,-0.2929,0.71
19.542921,0.8136,-0.2367,-0.2126,0.87
19.558999,0.841,-0.1586,-0.158,0.87
19.580431,0.7452,-0.055,-0.0388,0.75
19.603203,0.7277,-0.0883,-0.0505,0.73
19.608663,0.7648,-0.1019,-0.0779,0.78
19.643254,0.9426,0.0836,-0.1678,0.96
19.658336,1.013,0.1226,-0.2126,1.04
19.679509,1.2513,0.0308,-0.2733,1.28
19.70907,1.7906,-0.1195,-0.6152,1.9
19.72494,2.0622,-0.4283,-0.0661,2.11
19.742129,2.074,-0.2563,-0.2049,2.1
19.759007,1.5737,-0.0492,-0.4277,1.63
19.777199,1.0911,-0.0199,-0.4296,1.17
19.802513,0.8957,-0.0629,-0.3124,0.95
19.824993,0.9562,-0.1137,-0.41,1.05
19.842246,0.8957,-0.1332,-0.4003,0.99
19.858304,0.8156,-0.1762,-0.2908,0.88
19.877761,0.7394,-0.1996,-0.1951,0.79
19.909413,0.6026,-0.1859,-0.1619,0.65
19.923558,0.5771,-0.1605,-0.1736,0.62
