time,gFx,gFy,gFz,TgF
7.502419,0.9543,-0.1019,-0.2654,1.0
7.518242,0.9602,-0.0941,-0.2654,1.0
7.557958,0.9602,-0.1019,-0.2733,1.0
7.558561,0.9602,-0.1019,-0.2733,1.0
7.589375,0.9583,-0.1058,-0.2713,1.0
7.601306,0.9562,-0.1058,-0.2733,1.0
7.619107,0.9562,-0.1117,-0.2674,1.0
7.656923,0.9562,-0.1058,-0.2674,1.0
7.689179,0.9583,-0.0981,-0.2635,1.0
7.689378,0.9583,-0.0981,-0.2635,1.0
7.702132,0.9523,-0.096,-0.2596,0.99
7.718248,0.9543,-0.1,-0.2615,0.99
7.756804,0.9602,-0.1078,-0.2752,1.0
7.787854,0.9504,-0.1097,-0.2733,0.99
7.788063,0.9504,-0.1097,-0.2733,0.99
7.799339,0.9504,-0.1117,-0.2752,1.0
7.833437,0.9485,-0.1137,-0.2752,0.99
7.850575,0.9445,-0.1176,-0.2831,0.99
7.873498,0.9523,-0.1176,-0.2771,1.0
7.909934,0.9583,-0.1039,-0.2733,1.0
7.910166,0.9583,-0.1039,-0.2733,1.0
7.934246,0.9504,-0.1019,-0.2635,0.99
7.950645,0.9523,-0.1078,-0.2694,1.0
7.972604,0.9543,-0.1117,-0.2771,1.0
8.008274,0.9562,-0.1137,-0.2752,1.0
8.008475,0.9562,-0.1137,-0.2752,1.0
8.033589,0.9523,-0.1058,-0.2733,1.0
8.049797,0.9465,-0.1058,-0.2733,0.99
8.070056,0.9583,-0.1176,-0.2771,1.0
8.102985,0.9485,-0.1195,-0.2831,1.0
8.104711,0.9485,-0.1195,-0.2831,1.0
8.133018,0.9387,-0.1078,-0.2811,0.99
8.148463,0.9445,-0.1097,-0.2771,0.99
8.170643,0.9602,-0.1137,-0.2771,1.01
8.190058,0.968,-0.1137,-0.2752,1.01
8.215879,0.9523,-0.1039,-0.2792,1.0
8.232322,0.9523,-0.1039,-0.2752,1.0
8.249307,0.9485,-0.1058,-0.2674,0.99
8.270063,0.9523,-0.1019,-0.2752,1.0
8.291674,0.9641,-0.1078,-0.2713,1.01
8.314404,0.9602,-0.1058,-0.2713,1.0
8.332213,0.9621,-0.1078,-0.2635,1.0
8.348106,0.9562,-0.1078,-0.2615,1.0
8.369695,0.9485,-0.1117,-0.2752,0.99
8.395536,0.9504,-0.1078,-0.2831,1.0
8.413555,0.9485,-0.1078,-0.2831,1.0
8.430435,0.9543,-0.1058,-0.2792,1.0
8.447485,0.9523,-0.1078,-0.2771,1.0
8.469084,0.9543,-0.1117,-0.2752,1.0
8.491137,0.9562,-0.1117,-0.2831,1.0
8.512794,0.9523,-0.1097,-0.2792,1.0
8.530985,0.9543,-0.1019,-0.2831,1.0
8.56397,0.9523,-0.1097,-0.2869,1.0
8.585524,0.9504,-0.1214,-0.2811,1.0
8.612477,0.9485,-0.1214,-0.285,1.0
8.612685,0.9485,-0.1214,-0.285,1.0
8.63009,0.9504,-0.1195,-0.2869,1.0
8.662976,0.9485,-0.1078,-0.2733,0.99
8.684405,0.9523,-0.1117,-0.2713,1.0
8.713078,0.9583,-0.1117,-0.2752,1.0
8.713286,0.9583,-0.1117,-0.2752,1.0
8.745518,0.9504,-0.1058,-0.285,1.0
8.762413,0.9504,-0.1156,-0.2771,1.0
8.78411,0.9504,-0.1137,-0.2831,1.0
8.81099,0.9523,-0.1137,-0.2869,1.0
8.827079,0.9445,-0.1176,-0.2889,0.99
8.844974,0.9465,-0.1195,-0.2869,1.0
8.862123,0.9485,-0.1156,-0.285,1.0
8.883185,0.9523,-0.1137,-0.2869,1.0
8.906912,0.9465,-0.1117,-0.2831,0.99
8.912565,0.9485,-0.1117,-0.285,1.0
8.94443,0.9445,-0.1176,-0.2811,0.99
8.966113,0.9485,-0.1195,-0.2889,1.0
8.995289,0.9562,-0.1195,-0.285,1.0
8.995595,0.9562,-0.1195,-0.285,1.0
9.014154,0.9583,-0.1176,-0.2811,1.01
9.043667,0.9485,-0.1117,-0.2811,1.0
9.065559,0.9523,-0.1097,-0.2831,1.0
9.090275,0.9465,-0.1156,-0.2792,0.99
9.096494,0.9445,-0.1097,-0.2811,0.99
9.126815,0.9602,-0.1195,-0.2792,1.01
9.143019,0.9602,-0.1156,-0.2831,1.01
9.165083,0.9602,-0.1078,-0.2713,1.0
9.181848,0.9543,-0.0921,-0.2792,1.0
9.210255,0.9485,-0.1,-0.2831,0.99
9.226476,0.9465,-0.1078,-0.2831,0.99
9.242215,0.9465,-0.1176,-0.285,1.0
9.262947,0.9485,-0.1195,-0.2869,1.0
9.288131,0.9445,-0.1176,-0.2908,1.0
9.309404,0.9583,-0.1156,-0.2908,1.01
9.326125,0.9562,-0.1117,-0.2889,1.01
9.343493,0.9426,-0.1097,-0.2869,0.99
9.36471,0.9426,-0.1117,-0.2869,0.99
9.393848,0.9543,-0.1137,-0.2831,1.0
9.408366,0.9543,-0.1097,-0.2889,1.0
9.425948,0.9543,-0.1058,-0.2929,1.0
9.442243,0.9445,-0.1156,-0.2831,0.99
9.461737,0.9445,-0.1176,-0.2908,1.0
9.490742,0.9504,-0.1156,-0.2929,1.0
9.507015,0.9465,-0.1156,-0.2929,1.0
9.525082,0.9465,-0.1137,-0.2869,1.0
9.541975,0.9543,-0.1058,-0.285,1.0
9.578165,0.9562,-0.1097,-0.2869,1.0
9.61078,0.9445,-0.1195,-0.2869,0.99
9.610967,0.9445,-0.1195,-0.2869,0.99
9.624018,0.9523,-0.1176,-0.2811,1.0
9.64141,0.9543,-0.1097,-0.285,1.0
9.676624,0.9485,-0.1176,-0.285,1.0
9.693656,0.9485,-0.1156,-0.2811,1.0
9.705998,0.9562,-0.1137,-0.2771,1.0
9.724008,0.9485,-0.1137,-0.2811,1.0
9.757122,0.9445,-0.1137,-0.2811,0.99
9.785991,0.9543,-0.1097,-0.285,1.0
9.786523,0.9562,-0.1097,-0.2889,1.0
9.812128,0.9543,-0.1097,-0.2869,1.0
9.822523,0.9543,-0.1156,-0.2811,1.0
9.85693,0.9485,-0.1058,-0.2831,1.0
9.877581,0.9465,-0.1117,-0.2869,1.0
9.912114,0.9523,-0.1097,-0.2869,1.0
9.912318,0.9523,-0.1097,-0.2869,1.0
9.93973,0.9523,-0.1097,-0.2869,1.0
9.955567,0.9504,-0.1097,-0.2811,1.0
9.982016,0.9485,-0.1097,-0.2869,1.0
10.002403,0.9504,-0.1078,-0.2831,1.0
10.00834,0.9485,-0.1097,-0.2831,1.0
10.038028,0.9562,-0.1117,-0.285,1.0
10.055666,0.9523,-0.1078,-0.285,1.0
10.076677,0.9426,-0.1117,-0.285,0.99
10.100429,0.9523,-0.1117,-0.2869,1.0
10.105392,0.9485,-0.1156,-0.2889,1.0
10.137687,0.9465,-0.1117,-0.285,0.99
10.155,0.9445,-0.1214,-0.2869,0.99
10.176302,0.9465,-0.1235,-0.2908,1.0
10.200756,0.9387,-0.1195,-0.2908,0.99
10.20619,0.9406,-0.1195,-0.2908,0.99
10.237058,0.9426,-0.1176,-0.2869,0.99
10.254512,0.9543,-0.1156,-0.2889,1.0
10.27579,0.9543,-0.1156,-0.2889,1.0
10.302983,0.9504,-0.1117,-0.2889,1.0
10.320146,0.9504,-0.1117,-0.285,1.0
10.336338,0.9504,-0.1156,-0.2869,1.0
10.352262,0.9543,-0.1117,-0.2948,1.01
10.373588,0.9485,-0.1176,-0.2908,1.0
10.405104,0.9504,-0.1195,-0.2889,1.0
10.41892,0.9543,-0.1156,-0.285,1.0
10.434738,0.9485,-0.1117,-0.2908,1.0
10.451566,0.9445,-0.1117,-0.2889,0.99
10.472377,0.9445,-0.1195,-0.2908,1.0
10.502081,0.9523,-0.1214,-0.2908,1.0
10.517889,0.9485,-0.1156,-0.285,1.0
10.534855,0.9465,-0.1137,-0.2929,1.0
10.551122,0.9406,-0.1176,-0.2948,0.99
10.571975,0.9504,-0.1235,-0.2889,1.0
10.616136,0.9485,-0.1117,-0.2908,1.0
10.616594,0.9504,-0.1058,-0.2889,1.0
10.63484,0.9504,-0.1195,-0.2869,1.0
10.651314,0.9562,-0.1078,-0.2869,1.0
10.674945,0.9523,-0.1117,-0.2889,1.0
10.706119,0.9523,-0.1078,-0.2929,1.0
10.71669,0.9523,-0.1176,-0.2831,1.0
10.734802,0.9445,-0.1117,-0.2908,0.99
10.772616,0.9583,-0.1137,-0.2869,1.01
10.791825,0.9465,-0.1097,-0.2889,1.0
10.799131,0.9523,-0.1097,-0.2889,1.0
10.81781,0.9445,-0.1137,-0.2811,0.99
10.85031,0.9562,-0.1176,-0.2889,1.01
10.867632,0.9562,-0.1097,-0.2811,1.0
10.888779,0.9523,-0.1097,-0.285,1.0
10.910381,0.9465,-0.1156,-0.2811,0.99
10.915191,0.9504,-0.1117,-0.2831,1.0
10.94978,0.9485,-0.1078,-0.2869,1.0
10.966565,0.9465,-0.1097,-0.2948,1.0
10.988659,0.9504,-0.1156,-0.2869,1.0
11.012546,0.9465,-0.1214,-0.2948,1.0
11.017504,0.9426,-0.1214,-0.2948,1.0
11.049625,0.9504,-0.1214,-0.2948,1.0
11.066367,0.9465,-0.1214,-0.2869,1.0
11.087705,0.9465,-0.1156,-0.2948,1.0
11.112421,0.9485,-0.1176,-0.2929,1.0
11.132195,0.9543,-0.1156,-0.2908,1.0
11.149231,0.9523,-0.1117,-0.2889,1.0
11.168236,0.9485,-0.1117,-0.2869,1.0
11.188258,0.9523,-0.1097,-0.2831,1.0
11.219723,0.9562,-0.1195,-0.2948,1.01
11.231172,0.9485,-0.1254,-0.2929,1.0
11.248783,0.9426,-0.1332,-0.2967,1.0
11.265396,0.9387,-0.1254,-0.2987,0.99
11.285884,0.9387,-0.1214,-0.2889,0.99
11.319875,0.9543,-0.1195,-0.2889,1.0
11.330487,0.9562,-0.1214,-0.2908,1.01
11.347632,0.9445,-0.1235,-0.2889,1.0
11.365111,0.9485,-0.1137,-0.2831,1.0
11.387152,0.9523,-0.1058,-0.2771,1.0
11.425514,0.9543,-0.1078,-0.2831,1.0
11.425736,0.9543,-0.1078,-0.2831,1.0
11.447527,0.9445,-0.1156,-0.2831,0.99
11.485702,0.9504,-0.1137,-0.2869,1.0
11.486759,0.9485,-0.1176,-0.2929,1.0
11.524249,0.9465,-0.1195,-0.2908,1.0
11.528371,0.9485,-0.1176,-0.2889,1.0
11.546278,0.9504,-0.1214,-0.2929,1.0
11.5683,0.9485,-0.1195,-0.2908,1.0
11.590614,0.9445,-0.1156,-0.2889,0.99
11.612194,0.9485,-0.1156,-0.2929,1.0
11.62915,0.9504,-0.1176,-0.2987,1.0
11.667385,0.9523,-0.1117,-0.2929,1.0
11.668051,0.9523,-0.1117,-0.2929,1.0
11.697134,0.9445,-0.1137,-0.2948,1.0
11.712182,0.9426,-0.1137,-0.2929,0.99
11.72836,0.9504,-0.1176,-0.2929,1.0
11.767431,0.9523,-0.1176,-0.2869,1.0
11.804906,0.9504,-0.1137,-0.2889,1.0
11.805259,0.9485,-0.1117,-0.2889,1.0
11.81043,0.9485,-0.1156,-0.2908,1.0
11.828712,0.9504,-0.1097,-0.2889,1.0
11.866855,0.9485,-0.1176,-0.2908,1.0
11.901802,0.9504,-0.1195,-0.2929,1.0
11.902009,0.9504,-0.1195,-0.2929,1.0
11.927308,0.9465,-0.1195,-0.2908,1.0
11.943736,0.9445,-0.1235,-0.2929,1.0
11.96064,0.9465,-0.1254,-0.2948,1.0
11.98265,0.9485,-0.1195,-0.2929,1.0
12.015734,0.9465,-0.1195,-0.2967,1.0
12.015962,0.9465,-0.1195,-0.2967,1.0
12.04309,0.9445,-0.1195,-0.2948,1.0
12.060139,0.9465,-0.1176,-0.2869,1.0
12.082711,0.9445,-0.1156,-0.2929,1.0
12.113677,0.9504,-0.1156,-0.2929,1.0
12.113878,0.9504,-0.1156,-0.2929,1.0
12.143064,0.9445,-0.1156,-0.2967,1.0
12.159546,0.9426,-0.1195,-0.3006,1.0
12.182027,0.9465,-0.1156,-0.2889,1.0
12.210409,0.9504,-0.1156,-0.2929,1.0
12.225497,0.9485,-0.1176,-0.2967,1.0
12.24275,0.9485,-0.1176,-0.2967,1.0
12.259121,0.9485,-0.1156,-0.2948,1.0
12.280908,0.9465,-0.1137,-0.2987,1.0
12.31185,0.9465,-0.1195,-0.2967,1.0
12.324522,0.9465,-0.1137,-0.3006,1.0
12.342697,0.9465,-0.1137,-0.2929,1.0
12.358535,0.9465,-0.1156,-0.2929,1.0
12.381702,0.9465,-0.1176,-0.2967,1.0
12.407322,0.9485,-0.1156,-0.2929,1.0
12.425312,0.9406,-0.1117,-0.2948,0.99
12.441937,0.9504,-0.1176,-0.2929,1.0
12.459275,0.9504,-0.1137,-0.2889,1.0
12.495217,0.9485,-0.1058,-0.3006,1.0
12.506947,0.9465,-0.1117,-0.2967,1.0
12.524177,0.9504,-0.1156,-0.2967,1.0
12.541756,0.9445,-0.1117,-0.2967,1.0
12.573613,0.9543,-0.1117,-0.2889,1.0
12.601751,0.9465,-0.1058,-0.2889,1.0
12.62136,0.9485,-0.1097,-0.2869,1.0
12.640156,0.9523,-0.1058,-0.2929,1.0
12.657535,0.9504,-0.1117,-0.2889,1.0
