time,gFx,gFy,gFz,TgF
7.642242,0.925,0.0269,-0.3886,1.0
7.657142,0.9211,0.0269,-0.3788,1.0
7.675437,0.9171,0.0289,-0.373,0.99
7.692007,0.9211,0.0387,-0.371,0.99
7.713664,0.9152,0.0445,-0.3827,0.99
7.750193,0.9171,0.0445,-0.3827,0.99
7.75597,0.9094,0.0445,-0.3886,0.99
7.774841,0.9152,0.0406,-0.3984,1.0
7.791266,0.9171,0.0426,-0.4042,1.0
7.812465,0.9192,0.0426,-0.4061,1.01
7.834089,0.9192,0.0367,-0.3984,1.0
7.856491,0.9192,0.0406,-0.3963,1.0
7.874439,0.9152,0.0445,-0.3847,0.99
7.912796,0.9015,0.0464,-0.3827,0.98
7.938869,0.9152,0.0367,-0.3905,1.0
7.9391,0.9152,0.0367,-0.3905,1.0
7.955532,0.925,0.0328,-0.3924,1.01
7.974393,0.9133,0.0426,-0.3847,0.99
7.994628,0.9231,0.0464,-0.3827,1.0
8.014563,0.9171,0.0445,-0.3847,1.0
8.040113,0.9211,0.0464,-0.3886,1.0
8.055601,0.9171,0.0464,-0.3963,1.0
8.092372,0.9113,0.0426,-0.3944,0.99
8.109661,0.9171,0.0387,-0.4003,1.0
8.122316,0.9192,0.0445,-0.3944,1.0
8.138886,0.9211,0.0348,-0.3905,1.0
8.155124,0.9231,0.0387,-0.3807,1.0
8.19399,0.9113,0.0464,-0.3827,0.99
8.214909,0.9113,0.0504,-0.3944,0.99
8.220766,0.9152,0.0504,-0.3944,1.0
8.238435,0.9152,0.0445,-0.3924,1.0
8.2564,0.9094,0.0406,-0.3905,0.99
8.294841,0.9231,0.0445,-0.3905,1.0
8.313601,0.9152,0.0387,-0.41,1.0
8.320112,0.9133,0.0348,-0.4081,1.0
8.354151,0.9094,0.0406,-0.3944,0.99
8.371314,0.9133,0.0348,-0.3866,0.99
8.386757,0.9192,0.0387,-0.3905,1.0
8.408434,0.9152,0.0406,-0.3984,1.0
8.427381,0.9133,0.0367,-0.4022,1.0
8.45345,0.9171,0.0426,-0.3944,1.0
8.470333,0.9113,0.0406,-0.3924,0.99
8.486483,0.9113,0.0387,-0.3984,1.0
8.509423,0.9152,0.0367,-0.3924,1.0
8.553014,0.9133,0.0367,-0.3944,1.0
8.553257,0.9133,0.0367,-0.3944,1.0
8.568421,0.9171,0.0464,-0.3924,1.0
8.585655,0.9113,0.0464,-0.3905,0.99
8.608433,0.9171,0.0406,-0.3984,1.0
8.625189,0.9152,0.0387,-0.3984,1.0
8.653356,0.9192,0.0387,-0.3963,1.0
8.668628,0.9133,0.0426,-0.3963,1.0
8.686183,0.9133,0.0406,-0.4003,1.0
8.701982,0.9152,0.0387,-0.4003,1.0
8.722686,0.9054,0.0367,-0.3963,0.99
8.742095,0.9113,0.0445,-0.3905,0.99
8.768725,0.9171,0.0387,-0.4003,1.0
8.785674,0.9133,0.0406,-0.4003,1.0
8.823689,0.9054,0.0426,-0.3905,0.99
8.824322,0.9054,0.0426,-0.3905,0.99
8.850109,0.9171,0.0348,-0.4022,1.0
8.867879,0.9133,0.0426,-0.3963,1.0
8.884994,0.9133,0.0426,-0.3905,0.99
8.923182,0.9113,0.0426,-0.3944,0.99
8.94267,0.9075,0.0367,-0.4003,0.99
8.949644,0.9094,0.0387,-0.4022,1.0
8.96692,0.9152,0.0387,-0.4022,1.0
9.001016,0.9075,0.0387,-0.3984,0.99
9.022798,0.9113,0.0348,-0.3944,0.99
9.039619,0.9113,0.0406,-0.3984,1.0
9.049175,0.9152,0.0406,-0.3963,1.0
9.066849,0.9171,0.0426,-0.4022,1.0
9.09986,0.9152,0.0464,-0.3905,1.0
9.122342,0.9094,0.0426,-0.3924,0.99
9.143932,0.9094,0.0426,-0.4003,0.99
9.148206,0.9113,0.0445,-0.4022,1.0
9.167119,0.9171,0.0406,-0.3944,1.0
9.199459,0.9133,0.0367,-0.4003,1.0
9.221556,0.9113,0.0387,-0.4003,1.0
9.246191,0.9075,0.0445,-0.3984,0.99
9.250594,0.9094,0.0426,-0.3984,0.99
9.282095,0.9171,0.0387,-0.3924,1.0
9.298552,0.9171,0.0406,-0.3963,1.0
9.321084,0.9133,0.0387,-0.3905,0.99
9.347282,0.9113,0.0387,-0.3905,0.99
9.364579,0.9113,0.0367,-0.4003,1.0
9.381242,0.9075,0.0445,-0.4003,0.99
9.398701,0.9113,0.0426,-0.3944,0.99
9.420295,0.9171,0.0406,-0.3984,1.0
9.453154,0.9171,0.0348,-0.3944,1.0
9.453544,0.9171,0.0367,-0.3905,1.0
9.481048,0.9113,0.0406,-0.3984,1.0
9.497264,0.9133,0.0406,-0.3963,1.0
9.518471,0.9133,0.0445,-0.4022,1.0
9.554674,0.9133,0.0387,-0.3984,1.0
9.554876,0.9133,0.0387,-0.3984,1.0
9.580025,0.9113,0.0406,-0.3984,1.0
9.597454,0.9113,0.0426,-0.3963,0.99
9.617743,0.9152,0.0406,-0.3924,1.0
9.64793,0.9152,0.0387,-0.3963,1.0
9.662632,0.9133,0.0387,-0.3963,1.0
9.680434,0.9152,0.0367,-0.3886,0.99
9.696258,0.9133,0.0348,-0.3944,1.0
9.717377,0.9113,0.0406,-0.4003,1.0
9.750323,0.9113,0.0406,-0.3963,0.99
9.7626,0.9152,0.0406,-0.3924,1.0
9.780243,0.9113,0.0387,-0.3963,0.99
9.795743,0.9133,0.0387,-0.3924,0.99
9.819577,0.9171,0.0387,-0.3984,1.0
9.845646,0.9133,0.0367,-0.3944,1.0
9.862049,0.9152,0.0387,-0.3924,1.0
9.879176,0.9192,0.0348,-0.3963,1.0
9.895736,0.9133,0.0464,-0.3944,1.0
9.918901,0.9171,0.0406,-0.3905,1.0
