time,gFx,gFy,gFz,TgF
7.468958,-0.1906,-0.6178,-0.7363,0.98
7.502981,-0.2258,-0.6451,-0.7226,0.99
7.503233,-0.2258,-0.6451,-0.7226,0.99
7.513353,-0.2395,-0.6354,-0.7188,0.99
7.547795,-0.2472,-0.5513,-0.713,0.93
7.570467,-0.2414,-0.5436,-0.7168,0.93
7.583604,-0.2316,-0.5573,-0.7246,0.94
7.596797,-0.2102,-0.5806,-0.7344,0.96
7.614241,-0.1867,-0.606,-0.7266,0.96
7.647453,-0.1906,-0.6295,-0.7403,0.99
7.667166,-0.2023,-0.6412,-0.7363,1.0
7.688017,-0.1926,-0.6373,-0.7384,0.99
7.695955,-0.1985,-0.6334,-0.7246,0.98
7.729094,-0.2278,-0.6334,-0.7032,0.97
7.747773,-0.2278,-0.6393,-0.7051,0.98
7.763846,-0.2199,-0.6295,-0.707,0.97
7.783563,-0.218,-0.6276,-0.709,0.97
7.816909,-0.2199,-0.6432,-0.7188,0.99
7.828719,-0.2278,-0.6491,-0.7246,1.0
7.845418,-0.2336,-0.653,-0.7207,1.0
7.867174,-0.2376,-0.6432,-0.7032,0.98
7.88163,-0.2219,-0.6314,-0.709,0.97
7.91226,-0.1671,-0.6178,-0.7442,0.98
7.929505,-0.1594,-0.6021,-0.7384,0.97
7.944296,-0.1671,-0.5885,-0.7226,0.95
7.96655,-0.2297,-0.5885,-0.707,0.95
7.990042,-0.263,-0.6119,-0.7207,0.98
8.011561,-0.2434,-0.6139,-0.7266,0.98
8.028192,-0.2121,-0.6021,-0.7032,0.95
8.044932,-0.1965,-0.5983,-0.707,0.95
8.067233,-0.216,-0.6119,-0.7168,0.97
8.092159,-0.2219,-0.6373,-0.7246,0.99
8.110794,-0.2102,-0.6314,-0.7207,0.98
8.128275,-0.2102,-0.6237,-0.7207,0.98
8.142904,-0.2004,-0.6178,-0.7246,0.97
8.161951,-0.2102,-0.6158,-0.7168,0.97
8.192382,-0.2141,-0.6197,-0.7246,0.98
8.21058,-0.2102,-0.6119,-0.7344,0.98
8.227029,-0.2062,-0.5963,-0.7286,0.96
8.243605,-0.2023,-0.6002,-0.7266,0.96
8.263186,-0.1945,-0.61,-0.7246,0.97
8.29178,-0.1887,-0.6276,-0.7305,0.98
8.310417,-0.1945,-0.6197,-0.7324,0.98
8.32612,-0.1926,-0.606,-0.7305,0.97
8.34727,-0.1965,-0.6041,-0.7363,0.97
8.381665,-0.2219,-0.6139,-0.7207,0.97
8.406633,-0.2258,-0.6081,-0.7266,0.97
8.406994,-0.2258,-0.6081,-0.7266,0.97
8.425137,-0.218,-0.606,-0.7266,0.97
8.463474,-0.2102,-0.6119,-0.7305,0.98
8.491485,-0.2043,-0.6139,-0.7226,0.97
8.491693,-0.2043,-0.6139,-0.7226,0.97
8.508432,-0.1985,-0.606,-0.7324,0.97
8.542229,-0.1906,-0.5963,-0.7363,0.97
8.559523,-0.1945,-0.5885,-0.7363,0.96
8.580357,-0.2004,-0.5943,-0.7363,0.97
8.618926,-0.1906,-0.5983,-0.7344,0.97
8.619143,-0.1906,-0.5983,-0.7344,0.97
8.641926,-0.1985,-0.6002,-0.7324,0.97
8.658548,-0.2062,-0.6081,-0.7363,0.98
8.679304,-0.2004,-0.6119,-0.7324,0.98
8.718354,-0.1965,-0.61,-0.7305,0.97
8.718577,-0.1965,-0.61,-0.7305,0.97
8.740211,-0.2043,-0.6041,-0.7344,0.97
8.757964,-0.2004,-0.6081,-0.7344,0.97
8.778032,-0.1985,-0.6081,-0.7286,0.97
8.810413,-0.2062,-0.606,-0.7246,0.97
8.822553,-0.2062,-0.6081,-0.7305,0.97
8.840002,-0.2062,-0.6119,-0.7305,0.98
8.857405,-0.2023,-0.606,-0.7344,0.97
8.877387,-0.1945,-0.606,-0.7344,0.97
8.912071,-0.1965,-0.606,-0.7344,0.97
8.912282,-0.1965,-0.606,-0.7344,0.97
8.939159,-0.2023,-0.6002,-0.7266,0.96
8.957339,-0.1945,-0.6041,-0.7384,0.97
8.977102,-0.1985,-0.6021,-0.7384,0.97
9.005072,-0.1945,-0.6041,-0.7403,0.98
9.021641,-0.1985,-0.6021,-0.7324,0.97
9.03894,-0.2062,-0.5943,-0.7207,0.96
9.054943,-0.2023,-0.5963,-0.7286,0.96
9.078019,-0.2023,-0.6021,-0.7384,0.97
9.09542,-0.2023,-0.6021,-0.7324,0.97
9.121273,-0.2023,-0.6002,-0.7305,0.97
9.137966,-0.1985,-0.6021,-0.7324,0.97
9.160442,-0.2004,-0.6041,-0.7384,0.97
9.182663,-0.1985,-0.6041,-0.7324,0.97
9.204891,-0.2023,-0.6041,-0.7363,0.97
9.221392,-0.1985,-0.6041,-0.7324,0.97
9.237102,-0.2004,-0.6041,-0.7403,0.98
9.2571,-0.2004,-0.6119,-0.7384,0.98
9.294946,-0.1926,-0.6041,-0.7384,0.97
9.303332,-0.1926,-0.6021,-0.7422,0.97
9.32115,-0.1965,-0.6021,-0.7344,0.97
9.356756,-0.2004,-0.6002,-0.7344,0.97
9.387795,-0.1985,-0.6041,-0.7363,0.97
9.38801,-0.1985,-0.6041,-0.7363,0.97
9.402948,-0.2004,-0.6021,-0.7344,0.97
9.420268,-0.2023,-0.6002,-0.7344,0.97
9.45587,-0.1945,-0.6021,-0.7384,0.97
9.493757,-0.1985,-0.606,-0.7344,0.97
9.493998,-0.1985,-0.606,-0.7344,0.97
9.501341,-0.2004,-0.6041,-0.7403,0.98
9.520033,-0.2043,-0.6021,-0.7344,0.97
9.552942,-0.1985,-0.6041,-0.7344,0.97
9.572417,-0.1965,-0.606,-0.7363,0.97
9.614021,-0.2043,-0.5983,-0.7363,0.97
9.614236,-0.2043,-0.5983,-0.7363,0.97
9.636302,-0.2043,-0.6002,-0.7384,0.97
9.652479,-0.1985,-0.6002,-0.7363,0.97
9.672379,-0.1965,-0.6021,-0.7403,0.97
9.718524,-0.2062,-0.6021,-0.7363,0.97
9.71873,-0.2062,-0.6021,-0.7363,0.97
9.734288,-0.1965,-0.606,-0.7422,0.98
9.751995,-0.1945,-0.6041,-0.7363,0.97
9.770772,-0.2004,-0.5963,-0.7324,0.97
9.803973,-0.1965,-0.6002,-0.7324,0.97
9.818499,-0.1965,-0.6041,-0.7422,0.98
9.834543,-0.1965,-0.6041,-0.7384,0.97
9.851547,-0.1906,-0.6021,-0.7305,0.97
9.86858,-0.1945,-0.6002,-0.7344,0.97
9.886769,-0.1945,-0.6041,-0.7363,0.97
9.923962,-0.1965,-0.6021,-0.7384,0.97
9.932671,-0.1965,-0.5983,-0.7384,0.97
9.950824,-0.1985,-0.6002,-0.7324,0.97
9.967371,-0.2004,-0.6041,-0.7344,0.97
9.990529,-0.1965,-0.6041,-0.7363,0.97
10.027277,-0.1945,-0.5963,-0.7324,0.96
10.03165,-0.1926,-0.5983,-0.7324,0.97
10.050156,-0.1965,-0.606,-0.7422,0.98
10.087425,-0.1926,-0.5963,-0.7403,0.97
10.121906,-0.1867,-0.6081,-0.7363,0.97
10.123896,-0.1867,-0.6081,-0.7363,0.97
10.131313,-0.1926,-0.61,-0.7384,0.98
10.150063,-0.1965,-0.606,-0.7422,0.98
10.18698,-0.1965,-0.6021,-0.7324,0.97
10.202283,-0.1965,-0.5923,-0.7384,0.97
10.214892,-0.1945,-0.5904,-0.7363,0.96
10.231979,-0.1906,-0.5923,-0.7442,0.97
10.265588,-0.1906,-0.5983,-0.7363,0.97
10.286865,-0.1926,-0.6041,-0.7363,0.97
10.304581,-0.1945,-0.6041,-0.7363,0.97
10.314329,-0.1926,-0.6081,-0.7384,0.98
10.3313,-0.1945,-0.6041,-0.7461,0.98
10.369402,-0.1926,-0.6002,-0.7324,0.97
10.389983,-0.1945,-0.6041,-0.7344,0.97
10.398125,-0.1985,-0.606,-0.7403,0.98
10.414898,-0.1945,-0.6021,-0.7344,0.97
10.432573,-0.1945,-0.5983,-0.7461,0.98
10.465029,-0.1906,-0.5983,-0.7363,0.97
10.485518,-0.1848,-0.5983,-0.7384,0.97
10.529572,-0.1985,-0.6041,-0.7344,0.97
10.530435,-0.1985,-0.6041,-0.7344,0.97
10.546898,-0.1965,-0.606,-0.7363,0.97
10.563973,-0.1945,-0.6021,-0.7384,0.97
10.584965,-0.1887,-0.6002,-0.7422,0.97
10.612937,-0.1887,-0.6002,-0.7422,0.97
10.628941,-0.1945,-0.5943,-0.7363,0.97
10.646417,-0.1926,-0.5943,-0.7363,0.97
10.664009,-0.1867,-0.6041,-0.7461,0.98
10.691385,-0.1906,-0.6021,-0.7384,0.97
10.712886,-0.1887,-0.6002,-0.7403,0.97
10.729099,-0.1906,-0.5983,-0.7461,0.98
10.745675,-0.1906,-0.5983,-0.7442,0.97
10.761651,-0.1945,-0.6002,-0.7384,0.97
10.783679,-0.1945,-0.5983,-0.7384,0.97
10.818238,-0.1926,-0.6002,-0.7384,0.97
10.818654,-0.1926,-0.5963,-0.7442,0.97
10.845525,-0.1887,-0.6002,-0.7384,0.97
10.861631,-0.1945,-0.6002,-0.7344,0.97
10.882076,-0.1945,-0.6002,-0.7384,0.97
10.920498,-0.1867,-0.6021,-0.7403,0.97
10.927114,-0.1848,-0.6002,-0.7422,0.97
10.945492,-0.1887,-0.5983,-0.7384,0.97
10.961395,-0.1965,-0.5963,-0.7461,0.98
10.982743,-0.1926,-0.606,-0.7384,0.97
11.005473,-0.1926,-0.6002,-0.7422,0.97
11.0309,-0.1848,-0.5963,-0.7422,0.97
11.044748,-0.1887,-0.5943,-0.7422,0.97
11.081615,-0.1985,-0.6021,-0.7363,0.97
11.106555,-0.2062,-0.6002,-0.7266,0.96
11.106819,-0.2062,-0.6002,-0.7266,0.96
11.127888,-0.2004,-0.606,-0.7305,0.97
11.144322,-0.1945,-0.6002,-0.7324,0.97
11.18069,-0.1848,-0.5943,-0.7461,0.97
11.212113,-0.1965,-0.5923,-0.7344,0.96
11.212514,-0.1965,-0.5923,-0.7344,0.96
11.227848,-0.1965,-0.6002,-0.7363,0.97
11.26022,-0.1887,-0.6021,-0.7363,0.97
11.281813,-0.1829,-0.606,-0.7403,0.97
11.319637,-0.1848,-0.6002,-0.7403,0.97
11.319861,-0.1848,-0.6002,-0.7403,0.97
11.324889,-0.1848,-0.6002,-0.7363,0.97
11.360171,-0.1926,-0.5923,-0.7422,0.97
11.381012,-0.1867,-0.6021,-0.7422,0.97
11.420276,-0.1867,-0.6021,-0.7442,0.98
11.420507,-0.1867,-0.6021,-0.7442,0.98
11.442385,-0.1887,-0.606,-0.7384,0.97
11.459694,-0.1829,-0.606,-0.7324,0.97
11.480101,-0.1906,-0.6041,-0.7363,0.97
11.520314,-0.1848,-0.6002,-0.7461,0.98
11.520528,-0.1848,-0.6002,-0.7461,0.98
