accx,accy,accz
-0.2043,-0.6041,-0.7344
-0.2004,-0.6081,-0.7344
-0.1985,-0.6081,-0.7286
-0.2062,-0.606,-0.7246
-0.2062,-0.6081,-0.7305
-0.2062,-0.6119,-0.7305
-0.2023,-0.606,-0.7344
-0.1945,-0.606,-0.7344
-0.1965,-0.606,-0.7344
-0.1965,-0.606,-0.7344
-0.2023,-0.6002,-0.7266
-0.1945,-0.6041,-0.7384
-0.1985,-0.6021,-0.7384
-0.1945,-0.6041,-0.7403
-0.1985,-0.6021,-0.7324
-0.2062,-0.5943,-0.7207
-0.2023,-0.5963,-0.7286
-0.2023,-0.6021,-0.7384
-0.2023,-0.6021,-0.7324
-0.2023,-0.6002,-0.7305
-0.1985,-0.6021,-0.7324
-0.2004,-0.6041,-0.7384
-0.1985,-0.6041,-0.7324
-0.2023,-0.6041,-0.7363
-0.1985,-0.6041,-0.7324
-0.2004,-0.6041,-0.7403
-0.2004,-0.6119,-0.7384
-0.1926,-0.6041,-0.7384
-0.1926,-0.6021,-0.7422
-0.1965,-0.6021,-0.7344
-0.2004,-0.6002,-0.7344
-0.1985,-0.6041,-0.7363
-0.1985,-0.6041,-0.7363
-0.2004,-0.6021,-0.7344
-0.2023,-0.6002,-0.7344
-0.1945,-0.6021,-0.7384
-0.1985,-0.606,-0.7344
-0.1985,-0.606,-0.7344
-0.2004,-0.6041,-0.7403
-0.2043,-0.6021,-0.7344
-0.1985,-0.6041,-0.7344
-0.1965,-0.606,-0.7363
-0.2043,-0.5983,-0.7363
-0.2043,-0.5983,-0.7363
-0.2043,-0.6002,-0.7384
-0.1985,-0.6002,-0.7363
-0.1965,-0.6021,-0.7403
-0.2062,-0.6021,-0.7363
-0.2062,-0.6021,-0.7363
-0.1965,-0.606,-0.7422
-0.1945,-0.6041,-0.7363
-0.2004,-0.5963,-0.7324
-0.1965,-0.6002,-0.7324
-0.1965,-0.6041,-0.7422
-0.1965,-0.6041,-0.7384
-0.1906,-0.6021,-0.7305
-0.1945,-0.6002,-0.7344
-0.1945,-0.6041,-0.7363
-0.1965,-0.6021,-0.7384
-0.1965,-0.5983,-0.7384
-0.1985,-0.6002,-0.7324
-0.2004,-0.6041,-0.7344
-0.1965,-0.6041,-0.7363
-0.1945,-0.5963,-0.7324
-0.1926,-0.5983,-0.7324
-0.1965,-0.606,-0.7422
-0.1926,-0.5963,-0.7403
-0.1867,-0.6081,-0.7363
-0.1867,-0.6081,-0.7363
-0.1926,-0.61,-0.7384
-0.1965,-0.606,-0.7422
-0.1965,-0.6021,-0.7324
-0.1965,-0.5923,-0.7384
-0.1945,-0.5904,-0.7363
-0.1906,-0.5923,-0.7442
-0.1906,-0.5983,-0.7363
-0.1926,-0.6041,-0.7363
-0.1945,-0.6041,-0.7363
-0.1926,-0.6081,-0.7384
-0.1945,-0.6041,-0.7461
-0.1926,-0.6002,-0.7324
-0.1945,-0.6041,-0.7344
-0.1985,-0.606,-0.7403
-0.1945,-0.6021,-0.7344
-0.1945,-0.5983,-0.7461
-0.1906,-0.5983,-0.7363
-0.1848,-0.5983,-0.7384
-0.1985,-0.6041,-0.7344
-0.1985,-0.6041,-0.7344
-0.1965,-0.606,-0.7363
-0.1945,-0.6021,-0.7384
-0.1887,-0.6002,-0.7422
-0.1887,-0.6002,-0.7422
-0.1945,-0.5943,-0.7363
-0.1926,-0.5943,-0.7363
-0.1867,-0.6041,-0.7461
-0.1906,-0.6021,-0.7384
-0.1887,-0.6002,-0.7403
-0.1906,-0.5983,-0.7461
-0.1906,-0.5983,-0.7442
-0.1945,-0.6002,-0.7384
-0.1945,-0.5983,-0.7384
-0.1926,-0.6002,-0.7384
-0.1926,-0.5963,-0.7442
-0.1887,-0.6002,-0.7384
-0.1945,-0.6002,-0.7344
-0.1945,-0.6002,-0.7384
-0.1867,-0.6021,-0.7403
-0.1848,-0.6002,-0.7422
-0.1887,-0.5983,-0.7384
-0.1965,-0.5963,-0.7461
-0.1926,-0.606,-0.7384
-0.1926,-0.6002,-0.7422
-0.1848,-0.5963,-0.7422
-0.1887,-0.5943,-0.7422
-0.1985,-0.6021,-0.7363
-0.2062,-0.6002,-0.7266
-0.2062,-0.6002,-0.7266
-0.2004,-0.606,-0.7305
-0.1945,-0.6002,-0.7324
-0.1848,-0.5943,-0.7461
-0.1965,-0.5923,-0.7344
-0.1965,-0.5923,-0.7344
-0.1965,-0.6002,-0.7363
-0.1887,-0.6021,-0.7363
-0.1829,-0.606,-0.7403
-0.1848,-0.6002,-0.7403
-0.1848,-0.6002,-0.7403
-0.1848,-0.6002,-0.7363
-0.1926,-0.5923,-0.7422
-0.1867,-0.6021,-0.7422
-0.1867,-0.6021,-0.7442
-0.1867,-0.6021,-0.7442
-0.1887,-0.606,-0.7384
