accx,accy,accz
0.9797,-0.0902,-0.3553
0.9523,-0.1019,-0.3416
0.843,-0.1684,-0.3397
0.6984,-0.2074,-0.2674
0.6495,-0.1976,-0.2107
0.6437,-0.1254,-0.1697
0.7296,0.0191,-0.1619
0.7238,0.0464,-0.156
0.6964,0.0035,-0.1912
0.673,-0.0727,-0.2263
0.7687,-0.1019,-0.2244
0.8332,-0.1117,-0.1776
0.7687,-0.0218,-0.1462
0.7687,0.0113,-0.1169
0.8039,0.066,-0.0779
0.7843,0.066,-0.0857
0.7687,-0.0296,-0.1736
0.7413,-0.1137,-0.2792
0.7042,-0.1782,-0.3006
0.8938,-0.1332,-0.1834
1.6695,0.6034,0.4086
1.4936,-0.0727,-0.1483
1.4936,-0.0727,-0.1483
1.476,-0.1468,-0.244
1.2787,-0.6451,-0.5663
1.3705,-0.1918,-0.3202
1.3705,-0.1918,-0.3202
1.392,-0.1586,-0.1912
1.3353,-0.1703,-0.1716
0.9192,-0.1684,-0.1423
0.7862,-0.0433,-0.0877
0.7862,-0.0433,-0.0877
0.7687,0.0308,-0.0584
0.8566,-0.0062,-0.0486
0.837,-0.1156,-0.0798
0.7238,-0.1626,-0.074
0.7238,-0.1626,-0.074
0.671,-0.1626,-0.0877
0.5929,-0.1742,-0.1208
0.6143,-0.1214,-0.2088
0.6593,-0.141,-0.3319
0.8136,-0.182,-0.1541
0.8136,-0.182,-0.1541
0.8859,-0.0902,-0.1052
0.9054,-0.0609,-0.0584
0.8332,-0.0277,-0.0564
0.882,0.0641,-0.3436
0.882,0.0641,-0.3436
1.2474,-0.0433,-0.328
1.394,0.0054,-0.2987
1.5405,0.2282,-0.414
1.7163,0.1931,-0.285
1.5366,0.0953,-0.1893
1.2962,0.1032,-0.2635
1.1087,0.0289,-0.2948
1.011,-0.0941,-0.3632
1.0032,-0.1918,-0.3866
0.843,-0.2192,-0.371
0.6886,-0.2113,-0.3397
0.5771,-0.2153,-0.326
0.8116,0.0094,-0.1131
0.8116,0.0094,-0.1131
0.8116,0.0094,-0.1131
0.7843,0.15,-0.0994
0.6944,0.0523,-0.1345
0.6553,-0.0609,-0.1404
0.8136,0.0699,-0.115
0.8136,0.0699,-0.115
0.8664,0.0778,-0.0544
0.7394,0.025,-0.1033
0.6202,-0.0394,-0.2303
0.8703,-0.1547,0.0139
0.8703,-0.1547,0.0139
1.3119,0.3083,0.1702
1.7027,0.6933,0.2053
1.605,0.0836,-0.0681
1.6597,-0.7038,-0.6152
1.6597,-0.7038,-0.6152
1.4526,-0.4908,-0.7774
1.2865,-0.2583,-0.4785
1.179,0.0328,-0.197
1.011,-0.096,-0.0564
1.011,-0.096,-0.0564
0.8879,-0.0902,-0.0525
0.8449,-0.0981,-0.0994
0.8742,-0.1351,-0.2147
0.8742,-0.1351,-0.2147
0.7804,-0.1742,-0.2224
0.6964,-0.2055,-0.2107
0.5635,-0.2036,-0.156
0.5831,-0.1,-0.0623
0.5831,-0.1,-0.0623
0.7785,-0.0785,-0.2401
0.8547,-0.2055,-0.3495
0.8156,-0.354,-0.3416
0.7335,-0.2055,-0.2088
0.7335,-0.2055,-0.2088
0.8761,-0.0473,-0.0681
0.9602,0.0445,0.051
0.8957,0.1188,0.0666
0.9406,0.0113,-0.1385
1.1399,-0.0003,-0.1932
1.3803,0.0855,-0.2303
1.8336,-0.0569,-0.2967
1.8297,-0.1156,-0.2557
1.8297,-0.1156,-0.2557
1.6089,0.0054,-0.3182
1.4096,-0.0023,-0.3006
1.1029,-0.1332,-0.3963
0.7921,-0.1742,-0.2654
0.7921,-0.1742,-0.2654
0.7706,-0.1762,-0.2538
0.5792,-0.1449,-0.158
0.5889,-0.1137,-0.1306
0.6886,0.0171,-0.1639
0.7687,-0.0316,-0.2166
0.7687,-0.0316,-0.2166
0.7413,-0.0863,-0.2792
0.714,-0.1468,-0.3299
0.8116,-0.2211,-0.3026
1.2708,0.0601,-0.1345
1.2708,0.0601,-0.1345
1.2259,0.1324,-0.1189
1.0774,0.0211,-0.2635
1.0324,-0.3657,-0.58
0.9895,-0.735,-0.5527
0.9895,-0.735,-0.5527
1.3119,-0.1722,-0.2674
1.5933,0.2164,-0.0368
1.7964,0.494,0.0998
0.4853,-0.0375,-0.156
0.4853,-0.0375,-0.156
0.3759,-0.096,-0.2068
0.4697,-0.0473,-0.2107
0.8488,0.0778,-0.0232
1.2454,0.2341,0.1741
1.1634,0.1715,0.0842
0.9993,0.0035,-0.0388
0.8742,-0.1312,-0.1462
0.8039,-0.1918,-0.199
0.9621,-0.141,-0.197
0.9621,-0.141,-0.197
0.9993,-0.1312,-0.203
0.9504,-0.1214,-0.2126
0.9094,-0.1235,-0.2068
0.9075,-0.141,-0.203
0.9289,-0.1605,-0.242
0.9504,-0.1722,-0.2322
0.9465,-0.1586,-0.2401
0.9094,-0.2485,-0.1932
0.9094,-0.2485,-0.1932
0.9211,-0.2446,-0.2107
0.9758,-0.1957,-0.2635
1.0559,-0.182,-0.2694
1.0579,-0.1605,-0.2126
1.0676,-0.0453,-0.1893
1.2084,0.1305,-0.2889
1.1614,0.0171,-0.074
1.0794,-0.0569,0.1878
1.0657,0.0601,0.1643
1.0363,0.0934,0.0959
0.9876,0.1188,-0.0935
1.1419,-0.1176,-0.2811
0.882,-0.0921,-0.2948
0.882,-0.0921,-0.2948
0.9426,-0.096,-0.3378
0.9797,-0.0687,-0.2381
0.9348,-0.0511,-0.2166
0.8938,-0.0257,-0.203
0.8566,0.025,-0.1795
0.8684,0.0289,-0.1834
0.8977,0.0426,-0.1678
0.9152,0.0523,-0.1795
0.8761,0.0387,-0.203
0.8273,-0.0003,-0.2303
0.8293,-0.0706,-0.2303
0.8449,-0.1078,-0.2322
0.8468,-0.1312,-0.244
0.8664,-0.1703,-0.3065
0.9562,-0.2133,-0.3749
0.925,-0.1859,-0.3572
0.7921,-0.1391,-0.2948
0.8351,-0.1156,-0.2107
1.0051,0.1931,-0.0447
1.5307,-0.3892,-0.3456
1.56,-0.4243,-0.3572
1.5209,-0.399,-0.2479
1.7086,-0.1293,-0.2459
1.138,-0.012,-0.0466
0.585,0.066,0.0041
0.5224,0.0953,0.0002
0.415,0.2008,-0.0564
0.5538,0.2282,-0.0368
1.0676,-0.0394,0.0412
1.2005,-0.1879,-0.0407
1.2005,-0.1879,-0.0407
1.0813,-0.1176,-0.0681
0.8625,0.0113,-0.072
0.8586,-0.0609,-0.1071
0.9993,-0.1078,-0.0994
0.9993,-0.1078,-0.0994
1.0051,-0.0981,-0.0838
0.9523,-0.0804,-0.1345
0.9075,-0.0981,-0.1639
0.8761,-0.1117,-0.1795
0.8761,-0.1078,-0.1795
0.7941,-0.1058,-0.1404
0.7785,-0.1176,-0.1169
0.8136,-0.1351,-0.0857
0.7589,-0.0823,-0.0994
0.7589,-0.0823,-0.0994
0.6104,-0.1137,-0.2459
0.6944,-0.1703,-0.2459
0.8312,-0.2113,-0.2479
0.8566,-0.2329,-0.2538
0.882,-0.2231,-0.2381
0.9621,-0.2211,-0.2381
1.013,-0.1938,-0.1776
0.8781,-0.0823,-0.0877
0.626,-0.0687,-0.0759
0.626,-0.0687,-0.0759
0.7374,-0.1332,-0.3299
0.9367,-0.1019,-0.3436
1.4526,0.0641,-0.197
1.8453,0.5428,-0.4238
1.8688,0.2185,-0.0701
1.7437,-0.0277,-0.031
1.5053,-0.1058,-0.2733
1.0286,-0.1351,-0.4217
0.9699,-0.1235,-0.3553
1.011,-0.1117,-0.3924
1.007,-0.1312,-0.373
0.8625,-0.1508,-0.3162
0.6162,-0.2367,-0.2342
0.499,-0.2524,-0.197
0.5498,-0.1371,-0.1893
0.6886,-0.0218,-0.1716
0.8214,0.0543,-0.1248
0.9641,0.1383,-0.072
0.9035,0.1032,-0.0584
0.8566,0.1168,-0.0681
0.7394,0.1012,-0.033
0.669,0.1051,0.0021
0.6905,0.0562,-0.0407
0.7355,-0.0902,-0.1872
0.7706,-0.2895,-0.4257
0.7374,-0.3638,-0.5175
0.7238,-0.3599,-0.4804
1.007,0.0308,-0.0779
1.007,0.0308,-0.0779
1.3412,0.277,0.2268
1.5484,0.4529,0.2952
2.328,-0.0257,0.2444
1.3568,-0.5455,-0.838
1.3568,-0.5455,-0.838
0.7941,-0.3969,-0.8067
0.7471,-0.2094,-0.5468
1.1751,-0.2914,-0.1092
1.0286,0.0367,-0.0798
1.0286,0.0367,-0.0798
0.8879,0.2028,0.0334
0.8312,0.1871,0.0178
0.837,0.0582,-0.0564
0.8116,-0.1156,-0.1462
0.7335,-0.184,-0.1462
0.7022,-0.1782,-0.1111
0.4541,-0.266,-0.1404
0.3994,-0.2954,-0.197
0.5811,-0.2446,-0.2615
0.7569,-0.2055,-0.1443
0.7413,-0.1391,-0.2166
0.7159,-0.1996,-0.3006
0.7785,-0.2446,-0.3202
0.8761,-0.1351,-0.2381
0.7159,0.1324,-0.1071
0.7159,0.1324,-0.1071
0.8625,-0.1195,-0.3202
1.5503,-0.1586,-0.3572
2.2537,0.3473,-0.2049
2.2244,0.3435,0.2268
1.8004,0.2418,-0.0036
1.1399,-0.0511,-0.3632
0.8917,-0.3286,-0.5234
1.0344,-0.2934,-0.5116
1.0774,-0.182,-0.4061
1.0188,-0.1137,-0.3241
0.8957,-0.143,-0.3045
0.7081,-0.2113,-0.2889
0.6416,-0.182,-0.2244
0.6905,-0.1097,-0.2068
0.7725,-0.0394,-0.201
0.8116,0.0094,-0.1912
0.7862,0.0308,-0.1385
0.7217,0.0464,-0.1306
0.669,-0.0199,-0.1697
0.7022,-0.1195,-0.1932
0.839,-0.1586,-0.2049
0.9113,-0.1156,-0.1678
0.6905,0.0523,-0.1267
0.6124,0.0523,-0.2244
0.6143,-0.0413,-0.2929
0.7257,-0.1391,-0.3299
0.925,-0.1859,-0.3299
0.8996,-0.1782,-0.3006
0.8879,-0.1176,-0.1814
1.0384,0.0367,0.0334
1.4702,0.3787,0.2093
1.863,-0.2837,0.1467
1.863,-0.2837,0.1467
1.8493,-0.5552,-0.156
1.2533,-0.7624,-0.9063
1.0638,-0.3091,-0.3866
1.353,-0.1782,-0.1462
1.4252,-0.1312,-0.0877
1.3647,-0.1332,-0.0798
0.9367,-0.0531,-0.0798
0.8195,-0.0042,-0.0368
0.7765,-0.0257,-0.0368
0.8273,-0.1449,-0.1052
0.8273,-0.1449,-0.1052
0.7785,-0.1351,-0.1052
0.6886,-0.1214,-0.074
0.6221,-0.1508,-0.0975
0.6534,-0.1859,-0.1658
0.6534,-0.1859,-0.1658
0.6124,-0.2602,-0.3749
0.6984,-0.3149,-0.3847
0.7629,-0.3247,-0.3045
0.7315,-0.225,-0.2752
0.7335,-0.1918,-0.2107
0.7843,-0.1859,-0.1443
0.8234,-0.1684,-0.1267
0.882,-0.0746,-0.1071
0.9621,0.152,-0.0114
1.2044,0.1989,0.0256
1.4916,0.2126,-0.115
1.6851,0.2224,-0.6094
1.8239,-0.2934,-0.0584
1.6187,-0.1117,-0.4198
1.3373,-0.055,-0.4531
1.0324,-0.0433,-0.3924
0.9113,-0.0804,-0.3651
0.8468,-0.0921,-0.3514
0.8625,-0.0785,-0.1795
0.8938,-0.0687,-0.158
0.8879,-0.0648,-0.1189
0.8234,-0.1058,-0.1306
0.7745,-0.0706,-0.199
0.7745,-0.0706,-0.199
0.7745,-0.0706,-0.199
0.8116,-0.0277,-0.1521
0.7823,0.0152,-0.1736
0.9075,-0.1019,-0.1599
0.9075,-0.1019,-0.1599
0.9171,-0.141,-0.201
0.6574,-0.1235,-0.1912
0.7061,0.0054,-0.1872
0.7061,0.0054,-0.1872
0.755,0.0113,-0.1776
0.7941,-0.0218,-0.2126
0.8644,-0.1195,-0.2263
1.0363,-0.1019,0.01
1.3432,0.324,0.18
1.2962,0.3415,0.2191
1.1126,-0.0023,0.006
1.1516,-0.3638,-0.1795
1.6265,-0.647,-0.1365
1.816,-0.5983,-0.6621
1.2338,-0.2348,-0.3514
0.9993,-0.1137,-0.2224
1.1204,-0.1626,-0.1658
1.222,-0.1508,-0.0642
0.9934,-0.0179,0.0432
0.8332,-0.0062,0.0354
0.7999,-0.0336,-0.0016
0.8214,-0.0473,-0.0486
0.8253,-0.0629,-0.0975
0.7217,-0.0902,-0.1248
0.6241,-0.1176,-0.0915
0.6065,-0.1664,-0.0564
0.6495,-0.2367,-0.1229
0.6632,-0.2974,-0.3944
0.6574,-0.2739,-0.2792
0.6574,-0.2739,-0.2792
0.7238,-0.2719,-0.2538
0.8917,-0.1918,-0.1189
0.8273,-0.0492,0.0256
0.9895,0.107,0.0021
0.9895,0.107,0.0021
1.1048,0.0758,0.006
1.6499,0.2008,-0.3788
1.687,0.1481,-0.2635
1.7379,-0.1508,-0.2303
1.7379,-0.1508,-0.2303
1.6676,-0.2036,-0.3397
1.1185,-0.1039,-0.2967
0.9308,-0.0511,-0.2713
0.8664,-0.0785,-0.2987
0.8664,-0.0785,-0.2987
0.7022,-0.1762,-0.2263
0.6339,-0.1996,-0.1385
0.5987,-0.1137,-0.1345
0.6143,-0.0629,-0.1502
0.6143,-0.0629,-0.1502
0.5557,-0.0355,-0.1853
0.585,-0.0648,-0.2107
0.7648,-0.0531,-0.1385
0.9211,0.0543,-0.0759
0.8781,0.0836,-0.0877
0.7629,0.0543,-0.115
0.714,-0.0394,-0.1541
0.8039,-0.0863,-0.2186
0.8136,-0.1528,-0.2635
0.841,-0.0921,-0.0838
1.0442,0.1715,0.2288
1.2806,0.4236,0.3323
1.6616,0.2536,0.3519
1.6343,-0.8366,-0.5859
1.9,-0.9851,-0.4374
1.9352,-0.8268,-0.5116
1.4331,-0.4575,-0.5742
1.0598,-0.1078,-0.2459
1.2435,-0.0375,-0.0388
1.2377,-0.0238,0.008
1.0617,-0.0179,0.0549
0.7511,0.0406,0.092
0.7511,0.0406,0.092
0.6416,-0.0355,-0.0349
0.6085,-0.096,-0.115
0.6456,-0.1664,-0.1248
0.6456,-0.2015,-0.1229
0.5128,-0.1879,-0.2811
0.5166,-0.1996,-0.2889
0.5987,-0.2524,-0.2929
0.8136,-0.2367,-0.2126
0.841,-0.1586,-0.158
0.7452,-0.055,-0.0388
0.7277,-0.0883,-0.0505
0.7648,-0.1019,-0.0779
0.9426,0.0836,-0.1678
1.013,0.1226,-0.2126
1.2513,0.0308,-0.2733
1.7906,-0.1195,-0.6152
2.0622,-0.4283,-0.0661
2.074,-0.2563,-0.2049
1.5737,-0.0492,-0.4277
1.0911,-0.0199,-0.4296
0.8957,-0.0629,-0.3124
0.9562,-0.1137,-0.41
0.8957,-0.1332,-0.4003
0.8156,-0.1762,-0.2908
0.7394,-0.1996,-0.1951
0.6026,-0.1859,-0.1619
0.5771,-0.1605,-0.1736
