accx,accy,accz
1.1106,-0.0316,-0.1872
1.0774,-0.0394,-0.1287
1.007,-0.0003,-0.1599
1.0226,0.0426,-0.2126
1.0363,0.0367,-0.2792
1.007,0.0073,-0.2811
0.9523,0.0094,-0.3104
0.968,0.0231,-0.3241
0.9641,0.0406,-0.3553
0.9211,0.0171,-0.3065
0.8449,-0.0277,-0.2831
0.8253,-0.0569,-0.3299
0.8214,-0.0336,-0.3924
0.8019,-0.0023,-0.4003
0.7687,0.025,-0.4687
0.6886,-0.0062,-0.4198
0.6162,-0.0101,-0.4452
0.6495,0.0073,-0.4238
0.671,0.0152,-0.4531
0.6944,0.0015,-0.4785
0.6319,0.0308,-0.5723
0.6807,0.0876,-0.6094
0.6749,0.113,-0.6426
0.5967,0.1207,-0.6387
0.5771,0.1109,-0.6406
0.585,0.0485,-0.625
0.5576,0.0269,-0.6718
0.628,0.025,-0.7226
0.6476,0.0073,-0.7324
0.6632,-0.0042,-0.7363
0.671,-0.0082,-0.7149
0.7492,0.0485,-0.6269
0.8977,0.1188,-0.6426
1.2415,0.2224,-0.8458
1.2317,0.2497,-0.9005
0.966,0.1012,-0.7871
0.8507,-0.0394,-0.709
0.9211,0.0133,-0.6699
1.0188,0.068,-0.6211
1.0188,0.109,-0.4648
0.8957,0.1676,-0.3944
0.8156,0.1363,-0.3378
0.7941,0.1188,-0.3358
0.8214,0.0641,-0.2889
0.8917,0.0485,-0.3358
0.9231,0.0073,-0.3651
0.9231,0.0073,-0.3651
0.8977,0.0073,-0.3514
0.8644,-0.0101,-0.3339
0.8644,-0.1039,-0.3397
0.8644,-0.1039,-0.3397
0.8468,-0.143,-0.3514
0.8332,-0.1293,-0.328
0.8116,-0.0394,-0.3182
0.8332,-0.0433,-0.3241
0.8898,-0.0706,-0.3416
0.9171,-0.1235,-0.3065
0.9094,-0.1332,-0.2987
0.8488,-0.1449,-0.2948
0.8664,-0.1254,-0.3299
0.8742,-0.1176,-0.3162
0.8703,-0.1137,-0.3006
0.8273,-0.1273,-0.2889
0.8644,-0.1235,-0.3319
0.9269,-0.182,-0.3436
0.9387,-0.2309,-0.3572
0.9094,-0.2348,-0.3241
0.884,-0.2113,-0.2967
0.8917,-0.1528,-0.2186
0.9816,-0.0433,-0.1189
1.1204,0.0113,-0.115
1.22,-0.1547,-0.201
1.2435,-0.1508,-0.2479
1.3607,-0.1195,-0.2361
1.4839,-0.1273,-0.2635
1.4936,-0.143,-0.2792
1.2552,-0.0296,-0.2205
1.1751,0.0054,-0.197
1.0617,0.066,-0.2361
0.9993,0.1168,-0.2498
1.0833,0.1344,-0.2126
1.1048,0.0836,-0.1912
1.0442,-0.0003,-0.1639
0.9836,-0.0473,-0.2088
0.8644,-0.0981,-0.3378
0.8644,-0.0981,-0.3378
0.8781,-0.0453,-0.3612
0.882,-0.0179,-0.3476
0.8625,0.0348,-0.3476
0.7648,0.0562,-0.3182
0.7315,-0.0746,-0.4081
0.7315,-0.0746,-0.4081
0.7315,-0.0981,-0.4217
0.7315,-0.1195,-0.4823
0.7217,-0.0023,-0.4531
