accx,accy,accz
0.8664,0.0543,-0.0016
0.8449,-0.0336,-0.0368
0.8625,-0.0629,-0.0251
0.9094,-0.0648,-0.031
0.9406,-0.059,-0.0349
0.9602,-0.0511,-0.0486
0.9719,-0.0667,-0.0623
1.0012,-0.0902,-0.074
1.007,-0.1039,-0.0681
1.007,-0.1039,-0.0681
0.9972,-0.0511,-0.0407
0.9953,-0.0375,-0.0466
1.0384,-0.0101,-0.0896
1.1029,-0.0336,-0.1033
1.2044,-0.1195,-0.0544
1.0579,-0.0531,-0.2401
1.1693,-0.1782,-0.156
1.306,-0.1,-0.0896
1.476,0.0876,0.1135
1.3842,0.3024,0.0882
1.1419,0.3063,0.0842
0.9895,0.2204,0.0607
0.9641,0.152,0.0491
0.9934,0.0876,-0.0486
1.0579,0.0328,-0.0701
1.0676,0.0504,-0.0701
0.9856,0.0934,-0.0427
0.8996,0.109,-0.0388
0.8136,0.0876,-0.0486
0.7804,-0.0042,-0.0642
0.7725,-0.0355,-0.0798
0.7394,-0.0238,-0.0994
0.7745,0.0992,-0.0817
0.798,0.1226,-0.0877
0.8019,0.1305,-0.0935
0.8195,0.1305,-0.1169
0.8273,0.0934,-0.1502
0.8468,0.0562,-0.1834
0.9152,0.0445,-0.1736
0.9289,0.0485,-0.1776
0.9367,0.0758,-0.1716
0.9739,0.068,-0.2517
0.9993,0.0211,-0.2713
0.9445,0.0171,-0.3241
0.9171,0.0211,-0.3436
0.884,0.0015,-0.3807
1.0871,-0.1351,-0.455
1.5034,0.1931,-0.0954
1.5034,0.1931,-0.0954
1.7203,0.3631,-0.1287
1.3216,0.2497,-0.2263
0.8938,0.109,-0.115
0.7629,0.0445,-0.0544
0.9054,0.1559,-0.0232
0.9054,0.1559,-0.0232
1.1576,0.1794,0.0041
1.1439,0.1305,-0.0153
0.9895,0.0934,-0.0193
0.798,0.0094,-0.0935
0.798,0.0094,-0.0935
0.8136,-0.0804,-0.1092
0.841,-0.1137,-0.1208
0.8801,-0.0511,-0.0877
0.843,0.0718,0.0276
0.843,0.0718,0.0276
0.7999,0.109,-0.0016
0.7902,0.0739,0.0041
0.7843,-0.0433,0.0021
0.8312,-0.0941,-0.029
0.8312,-0.0941,-0.029
0.8781,-0.0804,-0.029
0.9465,-0.0648,-0.0056
1.0168,-0.0394,0.008
1.0969,-0.0218,-0.0251
1.1478,-0.1117,-0.0525
1.1868,-0.1391,-0.0603
1.222,-0.1371,-0.0857
1.3002,-0.0101,-0.1776
1.3002,-0.0101,-0.1776
1.2611,-0.0003,-0.1423
1.2357,0.0699,-0.0623
1.22,0.3181,0.1174
1.1478,0.279,0.0549
1.1478,0.279,0.0549
1.0579,0.2262,0.0216
0.966,0.1109,-0.033
0.9133,-0.0218,-0.1541
0.9895,-0.0531,-0.1365
0.8723,0.066,-0.0681
0.8723,0.066,-0.0681
0.8468,0.0543,-0.0427
0.8273,0.0406,-0.0486
0.7902,0.0191,-0.0603
0.7452,0.0543,-0.033
0.7452,0.0543,-0.033
0.7492,0.0876,-0.0388
0.7687,0.0934,-0.0486
0.8293,0.0972,-0.0759
0.882,0.0582,-0.1189
0.882,0.0582,-0.1189
0.8879,0.0073,-0.1599
0.8566,-0.0199,-0.203
0.8293,-0.0394,-0.2342
0.8273,-0.0844,-0.2498
0.8332,-0.1019,-0.2752
0.8332,-0.1019,-0.285
0.839,-0.0804,-0.3162
0.8547,-0.0609,-0.367
0.9015,-0.059,-0.3319
0.9895,0.0015,-0.2674
1.0657,0.0504,-0.2987
1.0911,-0.0159,-0.3241
1.0931,-0.0765,-0.3612
1.222,-0.1468,-0.4394
1.4291,-0.1449,-0.2771
1.5268,-0.0375,-0.242
1.2044,0.0641,0.0334
1.2845,0.3748,-0.0798
0.7745,0.0367,-0.3221
0.6964,-0.1605,-0.158
0.7921,-0.2465,-0.1541
1.0715,0.1109,0.0705
