accx,accy,accz
1.0247,-0.0159,-0.3847
1.0247,-0.0159,-0.3847
0.9504,0.0895,-0.2576
0.8898,0.0562,-0.203
0.8898,0.0562,-0.203
0.8507,-0.0199,-0.2401
0.8116,-0.0706,-0.2224
0.8097,-0.1078,-0.2733
0.9348,-0.1039,-0.3182
0.9192,-0.0844,-0.3026
0.9113,-0.0844,-0.3104
0.8703,-0.0531,-0.3456
0.8957,-0.059,-0.3358
0.925,-0.0941,-0.3182
0.9562,-0.1176,-0.2831
1.0012,-0.0902,-0.2459
1.0012,-0.0902,-0.2459
0.9465,-0.0804,-0.2284
0.9152,-0.0804,-0.2342
0.9192,-0.0667,-0.201
0.9719,0.0406,-0.2733
1.0754,0.0445,-0.2049
1.2962,-0.0883,-0.2479
1.3119,-0.0629,-0.1932
1.1712,0.107,-0.1287
0.9934,0.3298,-0.2303
0.9934,0.361,-0.2263
1.1419,0.1637,-0.2889
1.2063,0.0387,-0.3495
1.2396,-0.0413,-0.367
1.1497,-0.0746,-0.369
0.925,-0.0433,-0.3397
0.8664,-0.0062,-0.3162
0.7745,0.0836,-0.2967
0.7394,0.1109,-0.2322
0.7198,0.1266,-0.2596
0.6886,0.0972,-0.3162
0.7081,0.0816,-0.3339
0.7159,0.0914,-0.371
0.7335,0.068,-0.3866
0.7608,0.0133,-0.3963
0.7159,-0.0394,-0.4629
0.6944,-0.0375,-0.4511
0.673,-0.0023,-0.4471
0.7257,0.0328,-0.5039
0.8703,0.0094,-0.5058
1.1302,0.0348,-0.5488
1.265,0.0406,-0.5586
1.1751,0.0328,-0.6171
0.8801,-0.0101,-0.6993
0.8938,0.0367,-0.6778
1.5776,0.1422,-0.4843
1.4271,0.3259,-0.4765
0.6964,0.2164,-0.539
0.415,-0.1176,-0.3397
0.544,-0.1293,-0.0623
1.0149,0.0094,-0.1795
1.3021,0.1442,-0.1111
0.9406,0.0855,-0.2654
0.7413,0.0054,-0.2792
0.8136,0.0191,-0.3143
0.9543,0.0562,-0.3397
0.9816,0.066,-0.2733
0.9192,0.0445,-0.2049
0.882,0.0073,-0.203
0.8507,-0.0062,-0.2107
0.8488,-0.0531,-0.2694
0.9406,-0.1078,-0.3065
0.966,-0.0883,-0.3065
0.9269,-0.0453,-0.2869
0.884,-0.055,-0.2948
0.8917,-0.0609,-0.3026
0.9035,-0.0727,-0.3124
0.9192,-0.0823,-0.3162
0.9485,-0.0844,-0.2635
0.9836,-0.0473,-0.2342
1.013,-0.0433,-0.2186
0.9739,-0.0785,-0.2263
0.9211,-0.1117,-0.2303
0.882,-0.1273,-0.2674
0.9426,-0.1214,-0.2068
1.1008,0.0269,-0.2576
1.2415,-0.0355,-0.1599
1.2767,-0.0648,-0.2517
1.2865,-0.0238,-0.2126
1.0501,0.2204,-0.1932
0.9387,0.3689,-0.2361
1.054,0.2829,-0.3104
1.1672,0.1442,-0.3358
1.2142,-0.0257,-0.3476
1.0969,-0.1156,-0.3495
0.9876,-0.0823,-0.3339
0.9445,-0.0238,-0.328
0.8664,0.0543,-0.3241
0.7745,0.109,-0.2752
0.7511,0.1168,-0.2263
0.7394,0.0895,-0.2694
0.7296,0.0797,-0.3162
0.7608,0.0621,-0.3495
0.7765,0.066,-0.3886
0.7765,0.0485,-0.4179
0.755,-0.0062,-0.4335
0.7257,-0.0336,-0.4629
0.6944,-0.0355,-0.4648
0.7003,0.0133,-0.4433
0.8195,0.0641,-0.4882
0.9485,0.0426,-0.4902
1.0715,0.0133,-0.5195
1.052,0.0269,-0.5605
0.7277,-0.014,-0.7188
0.7277,-0.014,-0.7188
0.8449,0.0073,-0.5859
1.3959,0.0543,-0.543
0.7785,0.2692,-0.4511
0.5576,-0.1039,-0.158
0.5576,-0.1039,-0.158
0.6553,-0.096,-0.2126
0.9269,-0.1097,-0.2107
1.1927,0.1363,-0.199
0.925,0.1109,-0.2284
0.925,0.1109,-0.2284
0.8859,0.066,-0.3026
0.9914,0.0582,-0.2889
0.9269,0.066,-0.2263
0.8879,0.0543,-0.2068
0.9171,-0.0355,-0.2635
0.8488,-0.0823,-0.2674
0.8234,-0.1626,-0.3162
0.8898,-0.1859,-0.3339
0.9562,-0.1254,-0.3085
0.9054,-0.0687,-0.2869
0.8917,-0.0569,-0.285
0.8742,-0.0277,-0.3358
0.884,-0.0355,-0.3319
0.9015,-0.0765,-0.2869
0.9934,-0.0629,-0.2126
0.9934,-0.0629,-0.2126
1.0051,-0.0941,-0.199
0.9953,-0.0981,-0.197
0.9778,-0.1078,-0.2322
0.9816,-0.1156,-0.2811
1.0501,-0.096,-0.326
1.2005,-0.096,-0.2147
1.2005,-0.1235,-0.1872
1.1497,-0.055,-0.1853
1.0481,0.1598,-0.1716
0.9953,0.3279,-0.1658
0.9816,0.4314,-0.2557
1.0226,0.3298,-0.2517
1.2748,0.0445,-0.3241
1.2885,-0.0394,-0.3299
1.1693,-0.055,-0.3886
1.013,-0.0531,-0.3827
0.9035,-0.0023,-0.3124
0.7883,0.0718,-0.3476
0.7374,0.0876,-0.2733
0.7277,0.0797,-0.2831
0.7217,0.0485,-0.3143
0.7355,-0.0003,-0.3456
0.7492,-0.0082,-0.3788
0.7608,0.0445,-0.4452
0.7804,0.0445,-0.4374
0.6984,-0.0316,-0.4999
0.712,-0.0844,-0.4433
0.7277,-0.0883,-0.4296
0.7941,-0.0296,-0.4999
0.8879,-0.0316,-0.4999
1.0363,0.0211,-0.5078
1.0892,0.0485,-0.5332
0.968,-0.0042,-0.5957
0.884,-0.0394,-0.6113
0.8234,-0.0844,-0.5586
1.3568,0.0015,-0.5332
1.4331,0.3533,-0.4687
0.8586,0.2301,-0.5293
0.8058,0.1813,-0.5018
0.6534,0.0406,-0.2654
0.837,-0.0082,-0.1872
1.0657,-0.0648,-0.074
1.1029,0.0504,-0.0935
1.0852,0.1188,-0.1599
0.8859,0.1286,-0.2459
0.9211,0.1266,-0.3124
0.9895,0.0992,-0.3593
0.9641,0.1207,-0.2654
0.9054,0.109,-0.199
0.9015,0.0289,-0.2342
0.8801,-0.0413,-0.285
0.8468,-0.1293,-0.3339
0.9152,-0.1801,-0.3436
0.9465,-0.1508,-0.3456
0.9329,-0.1195,-0.328
0.8938,-0.0902,-0.3045
0.8684,-0.0863,-0.3241
0.882,-0.0863,-0.3182
0.8957,-0.0921,-0.2869
0.9113,-0.0823,-0.2596
0.925,-0.0609,-0.2538
0.968,-0.0453,-0.1912
0.9543,-0.0687,-0.1893
0.968,-0.0765,-0.2186
0.9934,-0.0648,-0.2224
1.0931,0.0348,-0.3124
1.2767,-0.0883,-0.2596
1.2865,-0.0921,-0.2107
1.2865,-0.0921,-0.2107
1.183,0.0601,-0.1814
0.9583,0.2672,-0.2284
0.8507,0.1833,-0.2869
0.8507,0.1833,-0.2869
0.9015,0.1032,-0.2811
1.0266,0.0289,-0.3162
1.0676,-0.0375,-0.3963
0.9583,-0.0199,-0.3827
0.9308,-0.0023,-0.3788
0.8761,0.0211,-0.367
0.8136,0.0348,-0.3553
0.7061,0.0582,-0.3436
0.7433,0.0523,-0.3476
0.7433,0.0523,-0.3476
0.7843,0.025,-0.4277
0.8859,0.0094,-0.4354
0.8566,0.0015,-0.3963
0.6886,-0.0316,-0.3944
0.712,-0.0433,-0.4471
0.7374,-0.0336,-0.4569
0.7804,-0.0082,-0.4882
0.8761,-0.0101,-0.5175
0.9523,-0.012,-0.4902
1.0305,0.0113,-0.5039
1.054,0.0073,-0.5234
0.9797,-0.0082,-0.5586
0.8468,-0.059,-0.584
0.6788,-0.0902,-0.6972
1.1262,-0.0785,-0.4941
1.3979,0.2341,-0.5156
1.0696,0.3161,-0.455
0.7706,0.1324,-0.5175
0.671,0.0582,-0.41
0.7179,0.1207,-0.3534
0.9856,0.0778,-0.1756
1.0384,0.0758,-0.0447
1.0226,0.0699,-0.0798
0.9816,0.0718,-0.1658
1.0168,0.0972,-0.2654
0.9699,0.0816,-0.2967
0.9075,0.0504,-0.2987
0.9406,0.025,-0.2694
0.9465,0.0621,-0.242
0.9171,0.0543,-0.2635
0.8781,0.0035,-0.2811
0.8761,-0.0531,-0.3339
0.9269,-0.0921,-0.3339
0.9485,-0.0765,-0.3299
0.9171,-0.0804,-0.3124
0.8761,-0.0902,-0.3221
0.8605,-0.0981,-0.3378
0.8723,-0.0883,-0.3202
0.8917,-0.0863,-0.2889
0.9133,-0.0746,-0.2674
0.9465,-0.0511,-0.285
0.9445,-0.0981,-0.2284
0.8977,-0.1195,-0.2479
0.8977,-0.1195,-0.2479
0.9211,-0.1097,-0.1912
0.9836,0.0015,-0.2322
1.3139,0.0289,-0.2517
1.3295,0.0054,-0.1814
1.3295,0.0054,-0.1814
1.2845,0.066,-0.158
1.011,0.3161,-0.1541
0.9308,0.3083,-0.2557
0.8684,0.1286,-0.2635
0.9445,-0.055,-0.2987
0.9445,-0.055,-0.2987
1.1048,-0.0844,-0.414
1.0911,-0.0023,-0.3788
0.9895,0.0816,-0.3807
0.837,0.0934,-0.3182
0.8273,0.0876,-0.3124
0.7217,0.025,-0.3358
0.7257,0.0152,-0.3416
0.7745,0.0073,-0.328
0.7765,0.0406,-0.4042
0.7765,0.0406,-0.4042
0.7608,0.0562,-0.4022
0.7413,0.0601,-0.41
0.712,0.0348,-0.4257
0.7101,0.0171,-0.4315
0.8703,-0.0023,-0.5039
0.9231,0.0035,-0.5018
1.013,0.0171,-0.4804
1.0598,0.0464,-0.5116
1.0617,0.0641,-0.5253
0.8488,-0.0082,-0.5488
0.7843,-0.0375,-0.5723
0.7257,-0.0511,-0.6895
1.3178,0.1617,-0.5195
1.3353,0.195,-0.4999
0.8977,0.238,-0.4687
0.7785,0.0876,-0.4296
0.667,0.0152,-0.3924
0.9426,0.0523,-0.2771
1.0168,0.0445,-0.1131
1.0168,0.0445,-0.1131
1.0051,0.0289,-0.0954
1.0461,0.0641,-0.2186
0.9993,0.1188,-0.2654
0.9993,0.1188,-0.2654
0.8977,0.0387,-0.2869
0.9152,0.0191,-0.3045
0.9621,0.025,-0.2557
0.9192,0.0015,-0.2792
0.9192,0.0015,-0.2792
0.8996,-0.0336,-0.2908
0.9054,-0.0648,-0.2929
0.9485,-0.096,-0.3319
0.9426,-0.1097,-0.326
0.9387,-0.1097,-0.3241
0.9289,-0.0844,-0.3358
0.925,-0.0609,-0.3339
0.9152,-0.0667,-0.3124
0.9054,-0.0179,-0.3006
0.9348,0.0387,-0.2792
0.9426,0.0387,-0.2694
0.9348,-0.0257,-0.2049
0.9387,-0.0375,-0.199
0.9719,0.0211,-0.197
0.9876,0.1403,-0.2224
1.0324,0.1344,-0.2361
1.1067,0.068,-0.2654
1.1888,0.0523,-0.2908
1.2377,0.0269,-0.2342
1.1145,0.0406,-0.2068
0.9934,0.0562,-0.2088
0.9308,0.066,-0.2303
0.8977,0.0641,-0.2538
0.8898,0.0797,-0.2733
0.9426,0.0758,-0.2908
0.9289,0.0992,-0.2831
0.9171,0.0836,-0.2674
0.8917,0.0778,-0.3495
0.9075,0.0758,-0.3378
0.9816,0.1324,-0.3749
0.9972,0.1383,-0.3984
1.007,0.1305,-0.3436
0.9953,0.1305,-0.3319
0.9211,0.0895,-0.3006
0.8488,0.0797,-0.2987
0.8547,0.0797,-0.2889
0.8664,0.0992,-0.3182
0.8664,0.1461,-0.3827
0.9075,0.1617,-0.3847
0.8957,0.0992,-0.371
0.8644,0.0699,-0.3788
0.8332,0.0621,-0.369
0.8723,0.0387,-0.371
0.9797,0.0406,-0.3847
0.9953,0.0504,-0.3768
0.9523,0.0739,-0.3553
0.9054,0.068,-0.3358
0.9054,0.0133,-0.3924
0.968,0.0211,-0.4471
0.9739,0.0464,-0.4257
0.9699,0.0992,-0.3905
0.8312,0.1286,-0.3572
0.8312,0.1286,-0.3572
0.8898,0.1481,-0.369
0.9211,0.1598,-0.3397
0.9953,0.1774,-0.3416
1.0384,0.1246,-0.2987
0.9895,0.1149,-0.3593
0.839,0.0641,-0.3182
0.839,0.0641,-0.3182
0.8644,0.0308,-0.2733
0.9269,0.0562,-0.2967
0.9972,0.1324,-0.2908
1.0247,0.1579,-0.2792
1.011,0.154,-0.2635
0.9758,0.0171,-0.2166
0.9758,-0.014,-0.1893
0.9816,-0.0003,-0.1639
0.9993,0.0445,-0.1678
1.009,0.107,-0.2068
1.013,0.0876,-0.2244
1.0149,0.0797,-0.2088
1.0207,0.0445,-0.2322
1.0188,-0.0159,-0.2068
0.9602,0.0191,-0.2147
0.9562,0.0269,-0.1834
0.9583,0.0445,-0.2186
0.9914,0.0562,-0.2361
1.0012,0.0464,-0.2342
1.011,0.0094,-0.2342
0.9993,0.0054,-0.2342
0.9895,0.0113,-0.2263
0.966,-0.0218,-0.2284
0.9602,-0.0042,-0.2811
0.9602,-0.0042,-0.2811
0.9895,-0.0316,-0.2733
0.9836,-0.0706,-0.2889
0.968,-0.1058,-0.326
0.9485,-0.1214,-0.3436
0.9445,-0.0981,-0.3378
0.9485,-0.0433,-0.3143
0.9445,-0.0003,-0.3026
0.9602,0.0152,-0.2831
0.9543,-0.0023,-0.242
0.9367,0.0426,-0.2322
0.8957,0.0855,-0.2205
0.9015,0.1461,-0.2088
0.9426,0.2301,-0.2068
0.9836,0.2732,-0.199
0.9816,0.2243,-0.2186
0.9543,0.1305,-0.2498
0.9211,0.0445,-0.3104
0.9133,-0.0179,-0.3827
0.9972,-0.0921,-0.4081
1.0247,-0.0648,-0.4511
1.054,-0.0569,-0.4921
1.0032,-0.0531,-0.4999
0.9094,-0.0433,-0.4862
0.8136,-0.0394,-0.4862
0.7629,0.0015,-0.4843
0.7785,0.0348,-0.4882
0.837,0.0367,-0.4941
0.839,0.0308,-0.5097
0.839,0.0308,-0.5097
0.8253,0.0504,-0.5195
0.8097,0.1188,-0.543
0.8058,0.1461,-0.543
0.8332,0.1481,-0.5078
0.8723,0.2008,-0.4394
0.925,0.236,-0.4374
1.0559,0.2595,-0.5507
0.9329,0.1422,-0.4081
0.8488,0.1207,-0.4003
0.9075,0.0035,-0.4003
0.9075,0.0035,-0.4003
0.8273,-0.0101,-0.3456
0.8703,0.0485,-0.373
0.9406,0.1051,-0.3221
0.9485,0.1246,-0.2615
0.9426,0.113,-0.2459
0.9758,-0.0199,-0.2459
0.9778,-0.0492,-0.2244
0.9934,-0.0316,-0.2068
1.0344,0.0015,-0.2263
1.0266,0.0348,-0.244
0.9778,0.025,-0.2303
0.9523,0.0113,-0.244
0.9485,0.0015,-0.2498
0.9426,-0.0003,-0.2538
0.9621,-0.0199,-0.2694
0.9699,-0.0277,-0.285
0.9719,-0.0296,-0.3221
0.9621,-0.0433,-0.3006
0.9406,-0.0277,-0.3085
0.9367,-0.0218,-0.3026
0.9231,-0.0179,-0.2987
0.9094,-0.0199,-0.2948
0.9231,-0.0336,-0.3339
0.9329,-0.0629,-0.3514
0.9426,-0.0706,-0.3495
0.9387,-0.0804,-0.3514
0.9192,-0.141,-0.3299
0.9211,-0.1254,-0.3241
0.9211,-0.1254,-0.3241
0.7179,-0.1137,-0.2303
1.009,-0.0179,-0.328
0.8116,0.0094,-0.2381
1.0286,-0.0746,-0.1423
