accx,accy,accz
0.9876,0.0308,-0.371
1.054,0.0582,-0.2694
0.8801,0.0308,-0.3085
0.8801,0.0308,-0.3085
0.8605,0.0367,-0.3124
0.8547,0.066,-0.3045
0.9308,0.0426,-0.2987
0.9308,0.0426,-0.2987
0.9289,0.0387,-0.3006
0.8957,0.0328,-0.2771
0.8684,0.0308,-0.2948
0.8723,0.0054,-0.3162
0.8703,-0.0277,-0.3436
0.8566,-0.0629,-0.3632
0.843,-0.0648,-0.3886
0.884,-0.0375,-0.4042
0.9329,-0.0082,-0.3827
0.9329,-0.0003,-0.3847
0.9211,-0.0336,-0.3924
0.9972,-0.0277,-0.3065
0.9583,0.0934,-0.2987
0.9641,-0.0413,-0.4335
1.1947,-0.3305,-0.4765
1.3842,-0.1645,-0.41
1.476,0.1891,-0.3807
1.5463,0.4549,-0.3358
0.9914,0.277,-0.1443
0.7492,0.1657,-0.2107
0.4951,-0.0101,-0.244
0.5166,-0.0453,-0.2401
0.6085,0.0308,-0.1443
0.9426,0.1735,-0.0388
1.2279,0.2516,-0.0759
1.1751,0.1559,-0.1326
0.9739,0.0718,-0.1462
0.8488,0.0269,-0.199
0.796,0.0054,-0.2459
0.8684,0.0211,-0.2557
0.968,0.0133,-0.2401
0.9953,-0.0003,-0.2479
0.9856,-0.0199,-0.2517
0.9387,-0.0355,-0.2654
0.9289,-0.0336,-0.285
0.9426,-0.0042,-0.285
0.968,0.0211,-0.2635
0.9621,0.0289,-0.2771
0.9075,0.0094,-0.2889
0.9075,-0.0042,-0.2771
0.9075,-0.0003,-0.2792
0.9406,-0.0257,-0.2713
0.9797,-0.0667,-0.3202
0.9914,-0.0569,-0.371
0.9876,-0.0413,-0.3866
0.9719,-0.0355,-0.3612
0.9562,-0.0179,-0.3397
1.007,0.0485,-0.3651
1.0774,0.1657,-0.4374
1.0403,0.0035,-0.3768
1.0598,-0.0394,-0.3495
1.0871,0.0171,-0.1189
1.1204,0.2927,0.1213
1.0559,0.4881,0.0491
