time,gFx,gFy,gFz,TgF
7.505729,0.7608,-0.2837,-0.5938,1.01
7.525819,0.7629,-0.2817,-0.5859,1.0
7.547092,0.7648,-0.2856,-0.5703,1.0
7.573051,0.7608,-0.2876,-0.5684,0.99
7.590806,0.7608,-0.2817,-0.5625,0.99
7.606174,0.7569,-0.2876,-0.5625,0.99
7.649055,0.7629,-0.2895,-0.582,1.0
7.649267,0.7629,-0.2895,-0.582,1.0
7.671895,0.7648,-0.2876,-0.5742,1.0
7.688281,0.7589,-0.2856,-0.5663,0.99
7.721828,0.7629,-0.2778,-0.5723,0.99
7.741336,0.7667,-0.2856,-0.58,1.0
7.769772,0.7589,-0.2876,-0.5781,1.0
7.769979,0.7589,-0.2876,-0.5781,1.0
7.78771,0.7531,-0.2895,-0.5684,0.99
7.821573,0.7569,-0.2934,-0.5684,0.99
7.841646,0.7569,-0.2856,-0.5703,0.99
7.868661,0.7629,-0.2758,-0.582,1.0
7.868963,0.7629,-0.2758,-0.582,1.0
7.888709,0.7629,-0.2719,-0.5742,0.99
7.921678,0.7608,-0.2817,-0.5781,1.0
7.940961,0.7492,-0.2837,-0.5781,0.99
7.957012,0.7492,-0.2876,-0.5723,0.99
7.969186,0.7492,-0.2837,-0.5761,0.99
8.004799,0.7608,-0.2895,-0.5703,0.99
8.020627,0.7629,-0.2856,-0.5684,0.99
8.039268,0.7648,-0.2837,-0.5723,1.0
8.052436,0.7648,-0.2797,-0.5723,1.0
8.069563,0.7629,-0.2856,-0.5723,1.0
8.102629,0.7569,-0.2876,-0.5761,0.99
8.120807,0.755,-0.2856,-0.5781,0.99
8.139398,0.7589,-0.2895,-0.584,1.0
8.157722,0.7667,-0.2837,-0.5781,1.0
8.170933,0.7608,-0.2837,-0.5859,1.0
8.202794,0.7569,-0.2778,-0.5723,0.99
8.219829,0.7511,-0.2817,-0.5723,0.99
8.238501,0.7492,-0.2876,-0.5781,0.99
8.260342,0.7471,-0.2856,-0.5742,0.98
8.285291,0.7589,-0.2934,-0.5761,1.0
8.301511,0.7629,-0.2934,-0.5879,1.01
8.31782,0.755,-0.2934,-0.5879,1.0
8.340084,0.755,-0.2895,-0.58,1.0
8.370184,0.7531,-0.2876,-0.5742,0.99
8.383314,0.7531,-0.2876,-0.5703,0.99
8.401146,0.7531,-0.2837,-0.5761,0.99
8.417547,0.7531,-0.2895,-0.582,0.99
8.437136,0.755,-0.2856,-0.5859,1.0
8.466544,0.755,-0.2895,-0.5781,0.99
8.484385,0.7569,-0.2856,-0.5742,0.99
8.500649,0.755,-0.2856,-0.58,0.99
8.516471,0.7511,-0.2876,-0.582,0.99
8.536937,0.7452,-0.2914,-0.5859,0.99
8.566081,0.755,-0.2895,-0.5879,1.0
8.586182,0.7531,-0.2895,-0.584,1.0
8.601005,0.7569,-0.2914,-0.584,1.0
8.616595,0.755,-0.2876,-0.584,1.0
8.648063,0.7492,-0.2817,-0.582,0.99
8.667845,0.7492,-0.2856,-0.5879,0.99
8.684042,0.7471,-0.2797,-0.5859,0.99
8.70156,0.7531,-0.2817,-0.582,0.99
8.736655,0.7531,-0.2895,-0.584,1.0
8.757047,0.7492,-0.2934,-0.5761,0.99
8.765248,0.7492,-0.2895,-0.58,0.99
8.783789,0.7471,-0.2934,-0.582,0.99
8.816876,0.7492,-0.2914,-0.582,0.99
8.832368,0.7511,-0.2974,-0.584,1.0
8.851045,0.7569,-0.2934,-0.582,1.0
8.879885,0.7471,-0.2895,-0.584,0.99
8.897067,0.7492,-0.2895,-0.58,0.99
8.915577,0.7531,-0.2876,-0.5859,1.0
8.932404,0.7492,-0.2856,-0.5879,0.99
8.952609,0.7492,-0.2914,-0.5879,1.0
8.987324,0.7471,-0.2914,-0.5879,0.99
8.987541,0.7471,-0.2914,-0.5879,0.99
9.015054,0.7452,-0.2895,-0.58,0.99
9.032559,0.7511,-0.2895,-0.5781,0.99
9.052388,0.755,-0.2895,-0.5898,1.0
9.081118,0.7452,-0.2876,-0.5879,0.99
9.096345,0.7471,-0.2856,-0.5879,0.99
9.115084,0.7452,-0.2876,-0.5859,0.99
9.130972,0.7471,-0.2876,-0.5859,0.99
9.15423,0.7492,-0.2934,-0.584,0.99
9.170922,0.7471,-0.2954,-0.5879,1.0
9.19557,0.7471,-0.2993,-0.582,0.99
9.213602,0.7471,-0.2914,-0.584,0.99
9.235248,0.7531,-0.2876,-0.5879,1.0
9.271363,0.7471,-0.2895,-0.58,0.99
9.271571,0.7471,-0.2895,-0.58,0.99
9.295112,0.7471,-0.2856,-0.582,0.99
9.312198,0.7511,-0.2876,-0.58,0.99
9.331227,0.7511,-0.2895,-0.5879,1.0
9.363303,0.7471,-0.2856,-0.5879,0.99
9.378866,0.7492,-0.2934,-0.5879,1.0
9.395416,0.7452,-0.2895,-0.5859,0.99
9.411638,0.7492,-0.2914,-0.582,0.99
9.434077,0.7589,-0.2934,-0.582,1.0
9.451706,0.7667,-0.2934,-0.582,1.01
9.479109,0.7511,-0.2817,-0.582,0.99
9.495664,0.7569,-0.2797,-0.58,0.99
9.511233,0.7511,-0.2856,-0.582,0.99
9.531738,0.7569,-0.2856,-0.5723,0.99
9.549571,0.7531,-0.2934,-0.5742,0.99
9.578423,0.7531,-0.2954,-0.5761,0.99
9.595029,0.7492,-0.2914,-0.5761,0.99
9.612025,0.7608,-0.2934,-0.5781,1.0
9.631817,0.7589,-0.2914,-0.582,1.0
9.665329,0.7569,-0.2895,-0.5742,0.99
9.677148,0.755,-0.2876,-0.5723,0.99
9.694521,0.7511,-0.2856,-0.5761,0.99
9.710989,0.755,-0.2797,-0.5781,0.99
9.747324,0.7667,-0.2914,-0.58,1.0
9.771158,0.7648,-0.2856,-0.584,1.0
9.775435,0.7629,-0.2797,-0.5879,1.0
9.794256,0.7569,-0.2739,-0.5742,0.99
9.826908,0.755,-0.2797,-0.5723,0.99
9.847111,0.7589,-0.2817,-0.5703,0.99
9.865084,0.7629,-0.2914,-0.5761,1.0
9.87511,0.7589,-0.2914,-0.5723,0.99
9.893887,0.7569,-0.2954,-0.58,1.0
9.926801,0.7531,-0.2876,-0.5684,0.99
9.947359,0.7569,-0.2758,-0.5703,0.99
9.977544,0.7608,-0.2797,-0.5663,0.99
9.977785,0.7608,-0.2797,-0.5663,0.99
10.008953,0.7608,-0.2876,-0.5586,0.99
10.026127,0.755,-0.2876,-0.5625,0.98
10.046699,0.755,-0.2778,-0.5663,0.98
10.075036,0.7629,-0.2837,-0.5723,0.99
10.091492,0.7687,-0.2895,-0.5761,1.0
10.107799,0.7608,-0.2856,-0.5742,1.0
10.125349,0.7608,-0.2876,-0.5723,0.99
10.146399,0.7589,-0.2914,-0.5742,1.0
10.182922,0.7511,-0.2895,-0.5723,0.99
10.183146,0.7511,-0.2895,-0.5723,0.99
10.207867,0.755,-0.2895,-0.5625,0.98
10.225351,0.755,-0.2856,-0.5684,0.99
10.245804,0.7511,-0.2876,-0.5781,0.99
10.282187,0.7569,-0.2817,-0.5781,0.99
10.282426,0.7569,-0.2817,-0.5781,0.99
10.307068,0.7725,-0.2837,-0.582,1.01
10.325685,0.7687,-0.2993,-0.5761,1.01
10.345846,0.7589,-0.2974,-0.5742,1.0
10.379747,0.7531,-0.2914,-0.5684,0.99
10.388293,0.7531,-0.2914,-0.5684,0.99
10.40686,0.7511,-0.2934,-0.5723,0.99
10.423677,0.7608,-0.2974,-0.5781,1.0
10.444749,0.7589,-0.2993,-0.5761,1.0
10.4751,0.7492,-0.2974,-0.5684,0.99
10.489397,0.7471,-0.2914,-0.5742,0.99
10.50567,0.7511,-0.2856,-0.5684,0.98
10.5441,0.7608,-0.2954,-0.5859,1.0
10.566635,0.7511,-0.2993,-0.584,1.0
10.566879,0.7511,-0.2993,-0.584,1.0
10.590048,0.7492,-0.2934,-0.5879,1.0
10.625353,0.755,-0.2993,-0.5917,1.0
