time,gFx,gFy,gFz,TgF
7.536542,0.8644,-0.1,-0.3378,0.93
7.554321,0.8293,-0.0355,-0.328,0.89
7.571731,0.798,0.0387,-0.2948,0.85
7.587969,0.7511,0.0972,-0.2831,0.81
7.609508,0.671,0.1032,-0.285,0.74
7.63821,0.6886,0.0073,-0.2831,0.74
7.65443,0.6807,0.0113,-0.3339,0.76
7.671008,0.6574,0.0231,-0.3534,0.75
7.687247,0.6612,0.0426,-0.373,0.76
7.709104,0.6574,0.0211,-0.3905,0.76
7.73894,0.5733,-0.0238,-0.4471,0.73
7.753805,0.5889,-0.0238,-0.5039,0.78
7.771081,0.6612,-0.014,-0.543,0.86
7.787024,0.7921,-0.0179,-0.4687,0.92
7.806777,1.0305,-0.0023,-0.4589,1.13
7.827285,1.39,-0.0023,-0.4843,1.47
7.853722,1.2298,0.0601,-0.7657,1.45
7.870626,0.9054,-0.0336,-0.7989,1.21
7.886657,0.7589,-0.0609,-1.0158,1.27
7.905892,1.2631,-0.1273,-0.6856,1.44
7.943141,0.8781,0.3631,-0.3495,1.01
7.94347,0.7745,0.3494,-0.3905,0.94
7.969889,0.5361,0.0543,-0.4179,0.68
7.986528,0.628,-0.0375,-0.0661,0.63
8.005845,0.9621,0.0739,-0.0173,0.97
8.043256,1.3236,0.1305,-0.0994,1.33
8.052437,1.2005,0.1579,-0.2752,1.24
8.069225,0.9367,0.0895,-0.3241,1.0
8.085326,0.8156,0.0231,-0.2771,0.86
8.1063,0.9269,0.1207,-0.3006,0.98
8.139976,0.8859,0.1207,-0.2771,0.94
8.150602,0.8859,0.0758,-0.2654,0.93
8.168761,0.8468,-0.0199,-0.2244,0.88
8.206202,0.8195,-0.2153,-0.2771,0.89
8.226214,0.8156,-0.2504,-0.3006,0.9
8.226424,0.8156,-0.2504,-0.3006,0.9
8.250561,0.8449,-0.1899,-0.3026,0.92
8.267809,0.8938,-0.0844,-0.2792,0.94
8.288967,0.9562,0.0211,-0.2792,1.0
8.308632,0.9231,0.0152,-0.3006,0.97
8.333093,0.839,-0.0238,-0.3768,0.92
8.349706,0.8684,-0.0629,-0.3514,0.94
8.388088,0.968,-0.1528,-0.2538,1.01
8.420166,0.9699,-0.1058,-0.2733,1.01
8.420397,0.9699,-0.1058,-0.2733,1.01
8.433341,0.9641,-0.0765,-0.2654,1.0
8.449828,0.9758,-0.0746,-0.244,1.01
8.487951,0.9719,-0.1722,-0.1834,1.0
8.519103,1.1966,-0.0179,-0.156,1.21
8.519289,1.1966,-0.0179,-0.156,1.21
8.53284,1.2767,-0.0277,-0.1599,1.29
8.549117,1.3353,-0.0902,-0.2303,1.36
8.587248,1.1595,0.3122,-0.1951,1.22
8.626435,1.0735,0.4334,-0.1853,1.17
8.626797,1.0833,0.3885,-0.1678,1.16
8.631162,1.0989,0.3337,-0.1697,1.16
8.665557,1.0852,-0.055,-0.2869,1.12
8.681301,1.1008,-0.1078,-0.3339,1.16
8.701766,1.136,-0.0609,-0.3358,1.19
8.731338,0.9856,0.025,-0.3612,1.05
8.747666,0.8957,0.0445,-0.3572,0.97
8.76525,0.8175,0.0621,-0.3006,0.87
8.781316,0.7531,0.0953,-0.2752,0.81
8.803183,0.7296,0.1051,-0.2811,0.79
8.830523,0.7217,0.0718,-0.3162,0.79
8.846155,0.7101,0.0641,-0.3436,0.79
8.865255,0.6905,0.0641,-0.371,0.79
8.881469,0.6866,0.0211,-0.3593,0.78
8.900418,0.6651,-0.0375,-0.3749,0.76
8.943843,0.5733,-0.0648,-0.4882,0.76
8.944041,0.5733,-0.0648,-0.4882,0.76
8.96386,0.6006,0.0348,-0.539,0.81
8.981465,0.7277,0.0543,-0.5547,0.92
8.996591,0.9035,0.0133,-0.5097,1.04
9.015949,1.1653,0.0308,-0.5195,1.28
9.049576,1.2729,0.0934,-0.6035,1.41
9.062762,0.9015,0.0191,-0.6485,1.11
9.080895,0.6749,-0.1332,-0.8497,1.09
9.096689,0.7706,-0.1039,-0.8321,1.14
9.117241,1.5815,-0.0785,-0.5195,1.67
9.140465,1.2571,0.3845,-0.3612,1.36
9.163147,0.5615,0.0855,-0.3886,0.69
9.179939,0.5284,-0.1273,-0.1502,0.56
9.196363,0.6358,-0.0727,-0.0564,0.64
9.217283,1.0032,0.0562,-0.1248,1.01
9.239309,1.3314,0.2262,-0.1404,1.36
9.261902,1.2024,0.1989,-0.2654,1.25
9.278966,0.8547,0.0328,-0.244,0.89
9.315878,0.9778,0.0972,-0.3124,1.03
9.342961,0.9211,0.152,-0.2263,0.96
9.343172,0.9211,0.152,-0.2263,0.96
9.360349,0.9075,0.1109,-0.1697,0.93
9.378569,0.8664,0.0191,-0.1639,0.88
9.420308,0.839,-0.0941,-0.3065,0.9
9.420501,0.839,-0.0941,-0.3065,0.9
9.444005,0.882,-0.1586,-0.3456,0.96
9.460934,0.9308,-0.1449,-0.3397,1.0
9.499632,0.8703,-0.0883,-0.3026,0.93
9.527467,0.8253,-0.1,-0.3202,0.89
9.527674,0.8253,-0.1,-0.3202,0.89
9.543158,0.8566,-0.096,-0.3319,0.92
9.560345,0.8938,-0.0746,-0.3319,0.96
9.599678,0.9739,-0.0492,-0.2557,1.01
9.630283,0.9934,-0.0804,-0.2166,1.02
9.630722,0.9934,-0.0804,-0.2166,1.02
9.642751,0.966,-0.1117,-0.2263,1.0
9.661475,0.9406,-0.1058,-0.2596,0.98
9.697953,1.0266,-0.0277,-0.2908,1.07
9.714491,1.1653,0.0231,-0.2049,1.18
9.726558,1.2494,-0.0492,-0.1678,1.26
9.743696,1.2611,-0.1176,-0.2205,1.29
9.775811,1.2806,-0.012,-0.2049,1.3
9.792763,1.1576,0.1891,-0.1365,1.18
9.813841,0.9739,0.4099,-0.203,1.08
9.833662,1.0363,0.2809,-0.2694,1.11
9.85896,1.183,0.0718,-0.285,1.22
9.87596,1.2181,-0.0746,-0.3182,1.26
9.891787,1.1693,-0.1371,-0.3456,1.23
9.912047,1.0461,-0.0804,-0.3358,1.1
9.931286,0.9758,-0.0159,-0.3241,1.03
9.959016,0.8097,0.1188,-0.3104,0.88
9.975055,0.7374,0.15,-0.2322,0.79
9.991529,0.712,0.1676,-0.2322,0.77
10.01086,0.6749,0.1012,-0.244,0.72
10.030669,0.6514,0.0289,-0.3221,0.73
10.058098,0.6964,0.0171,-0.3749,0.79
10.07464,0.7238,0.0348,-0.3963,0.83
10.091003,0.7296,0.0289,-0.4179,0.84
10.110821,0.7179,-0.0082,-0.4061,0.82
10.139931,0.6534,-0.0316,-0.4433,0.79
10.156787,0.6319,-0.0023,-0.4804,0.79
10.174062,0.7003,0.0485,-0.5097,0.87
10.190554,0.8116,0.0523,-0.496,0.95
10.211545,0.9934,0.0778,-0.5234,1.13
10.228203,1.1576,0.0485,-0.5175,1.27
10.256518,1.2865,0.0445,-0.5605,1.4
10.272666,1.0403,0.0133,-0.6152,1.21
10.290205,0.7785,-0.1156,-0.7833,1.11
10.316284,1.179,-0.1722,-0.498,1.29
10.332691,1.4604,0.0934,-0.5917,1.58
10.354928,1.181,0.3513,-0.3944,1.29
10.372435,0.7179,0.2321,-0.5586,0.94
10.410372,0.6593,-0.0394,-0.0779,0.67
10.446299,1.1321,0.1266,-0.1071,1.14
10.446514,1.1321,0.1266,-0.1071,1.14
10.454317,1.1556,0.1735,-0.1071,1.17
10.471525,1.1536,0.2008,-0.2224,1.19
10.50993,0.8586,-0.0609,-0.3026,0.91
10.532826,1.0247,-0.0159,-0.3847,1.09
10.533374,1.0247,-0.0159,-0.3847,1.09
10.555074,0.9504,0.0895,-0.2576,0.99
10.593376,0.8898,0.0562,-0.203,0.91
10.593846,0.8898,0.0562,-0.203,0.91
10.620462,0.8507,-0.0199,-0.2401,0.88
10.63705,0.8116,-0.0706,-0.2224,0.84
10.653629,0.8097,-0.1078,-0.2733,0.86
10.689484,0.9348,-0.1039,-0.3182,0.99
10.71518,0.9192,-0.0844,-0.3026,0.97
10.715524,0.9113,-0.0844,-0.3104,0.97
10.737437,0.8703,-0.0531,-0.3456,0.94
10.753911,0.8957,-0.059,-0.3358,0.96
10.786321,0.925,-0.0941,-0.3182,0.98
10.806309,0.9562,-0.1176,-0.2831,1.0
10.844584,1.0012,-0.0902,-0.2459,1.03
10.844806,1.0012,-0.0902,-0.2459,1.03
10.869684,0.9465,-0.0804,-0.2284,0.98
10.886257,0.9152,-0.0804,-0.2342,0.95
10.905838,0.9192,-0.0667,-0.201,0.94
10.924205,0.9719,0.0406,-0.2733,1.01
10.935529,1.0754,0.0445,-0.2049,1.1
10.969777,1.2962,-0.0883,-0.2479,1.32
10.986175,1.3119,-0.0629,-0.1932,1.33
11.002905,1.1712,0.107,-0.1287,1.18
11.022212,0.9934,0.3298,-0.2303,1.07
11.045365,0.9934,0.361,-0.2263,1.08
